파일,충방전,판정,시점,label,예측,Hotelling_T2,SPE
Test03_OK_chg,충전,OK,1351,0,0,1.1421,0.034
Test03_OK_chg,충전,OK,1352,0,0,0.9698,0.1683
Test03_OK_chg,충전,OK,1353,0,0,1.1712,0.0283
Test03_OK_chg,충전,OK,1354,0,0,0.8191,0.1815
Test03_OK_chg,충전,OK,1355,0,0,0.7868,0.2259
Test03_OK_chg,충전,OK,1356,0,0,0.8036,0.2193
Test03_OK_chg,충전,OK,1357,0,0,1.8718,0.036
Test03_OK_chg,충전,OK,1358,0,0,1.8289,0.0322
Test03_OK_chg,충전,OK,1359,0,0,1.8079,0.0218
Test03_OK_chg,충전,OK,1360,0,0,0.8105,0.1645
Test03_OK_chg,충전,OK,1361,0,0,0.797,0.1794
Test03_OK_chg,충전,OK,1362,0,0,1.6556,0.0439
Test03_OK_chg,충전,OK,1363,0,0,0.9686,0.1596
Test03_OK_chg,충전,OK,1364,0,0,0.9592,0.1775
Test03_OK_chg,충전,OK,1365,0,0,0.9759,0.1597
Test03_OK_chg,충전,OK,1366,0,0,0.9887,0.152
Test03_OK_chg,충전,OK,1367,0,0,0.8175,0.1435
Test03_OK_chg,충전,OK,1368,0,0,0.6901,0.1663
Test03_OK_chg,충전,OK,1369,0,0,0.6241,0.1551
Test03_OK_chg,충전,OK,1370,0,0,2.1343,0.031
Test03_OK_chg,충전,OK,1371,0,0,0.7113,0.1329
Test03_OK_chg,충전,OK,1372,0,0,0.6277,0.1366
Test03_OK_chg,충전,OK,1373,0,0,0.6199,0.1609
Test03_OK_chg,충전,OK,1374,0,0,0.6226,0.1448
Test03_OK_chg,충전,OK,1375,0,0,0.6052,0.1742
Test03_OK_chg,충전,OK,1376,0,0,0.6209,0.172
Test03_OK_chg,충전,OK,1377,0,0,0.6066,0.1787
Test03_OK_chg,충전,OK,1378,0,0,0.6003,0.1857
Test03_OK_chg,충전,OK,1379,0,0,0.6103,0.1772
Test03_OK_chg,충전,OK,1380,0,0,0.5597,0.1635
Test03_OK_chg,충전,OK,1381,0,0,0.576,0.1533
Test03_OK_chg,충전,OK,1382,0,0,0.5807,0.1682
Test03_OK_chg,충전,OK,1383,0,0,0.5872,0.1587
Test03_OK_chg,충전,OK,1384,0,0,0.5757,0.1569
Test03_OK_chg,충전,OK,1385,0,0,0.5606,0.1809
Test03_OK_chg,충전,OK,1386,0,0,0.5873,0.1381
Test03_OK_chg,충전,OK,1387,0,0,0.5646,0.1746
Test03_OK_chg,충전,OK,1388,0,0,0.5715,0.1725
Test03_OK_chg,충전,OK,1389,0,0,0.5708,0.167
Test03_OK_chg,충전,OK,1390,0,0,0.5983,0.1306
Test03_OK_chg,충전,OK,1391,0,0,0.5777,0.1552
Test03_OK_chg,충전,OK,1392,0,0,0.646,0.0981
Test03_OK_chg,충전,OK,1393,0,0,0.5655,0.1509
Test03_OK_chg,충전,OK,1394,0,0,0.5873,0.141
Test03_OK_chg,충전,OK,1395,0,0,0.6027,0.123
Test03_OK_chg,충전,OK,1396,0,0,0.6093,0.1248
Test03_OK_chg,충전,OK,1397,0,0,0.6354,0.1128
Test03_OK_chg,충전,OK,1398,0,0,0.5662,0.1569
Test03_OK_chg,충전,OK,1399,0,0,0.6034,0.118
Test03_OK_chg,충전,OK,1400,0,0,0.6621,0.0839
Test03_OK_chg,충전,OK,1401,0,0,0.5961,0.1443
Test03_OK_chg,충전,OK,1402,0,0,0.6262,0.0904
Test03_OK_chg,충전,OK,1403,0,0,0.6846,0.0692
Test03_OK_chg,충전,OK,1404,0,0,0.6118,0.1054
Test03_OK_chg,충전,OK,1405,0,0,0.6315,0.0849
Test03_OK_chg,충전,OK,1406,0,0,0.6421,0.0911
Test03_OK_chg,충전,OK,1407,0,0,0.6207,0.096
Test03_OK_chg,충전,OK,1408,0,0,0.6814,0.057
Test03_OK_chg,충전,OK,1409,0,0,0.6587,0.0664
Test03_OK_chg,충전,OK,1410,0,0,0.7078,0.0505
Test03_OK_chg,충전,OK,1411,0,0,0.6651,0.0745
Test03_OK_chg,충전,OK,1412,0,0,0.6754,0.0682
Test03_OK_chg,충전,OK,1413,0,0,0.6705,0.0607
Test03_OK_chg,충전,OK,1414,0,0,0.6836,0.0613
Test03_OK_chg,충전,OK,1415,0,0,0.625,0.0827
Test03_OK_chg,충전,OK,1416,0,0,0.713,0.0486
Test03_OK_chg,충전,OK,1417,0,0,0.6571,0.0707
Test03_OK_chg,충전,OK,1418,0,0,0.687,0.0564
Test03_OK_chg,충전,OK,1419,0,0,0.6729,0.0605
Test03_OK_chg,충전,OK,1420,0,0,0.6529,0.0664
Test04_OK_dchg,방전,OK,0,0,0,0.7361,0.0421
Test04_OK_dchg,방전,OK,1,0,0,0.7098,0.0488
Test04_OK_dchg,방전,OK,2,0,0,0.5756,0.0357
Test04_OK_dchg,방전,OK,3,0,0,0.7506,0.0383
Test04_OK_dchg,방전,OK,4,0,0,0.761,0.0392
Test04_OK_dchg,방전,OK,5,0,0,0.7184,0.0503
Test04_OK_dchg,방전,OK,6,0,0,0.5856,0.0316
Test04_OK_dchg,방전,OK,7,0,0,0.7699,0.0376
Test04_OK_dchg,방전,OK,8,0,0,0.7733,0.0399
Test04_OK_dchg,방전,OK,9,0,0,0.7924,0.0378
Test04_OK_dchg,방전,OK,10,0,0,0.6866,0.0156
Test04_OK_dchg,방전,OK,11,0,0,0.6281,0.0233
Test04_OK_dchg,방전,OK,12,0,0,0.6402,0.0226
Test04_OK_dchg,방전,OK,13,0,0,0.6633,0.0193
Test04_OK_dchg,방전,OK,14,0,0,0.6801,0.0187
Test04_OK_dchg,방전,OK,15,0,0,0.8276,0.0407
Test04_OK_dchg,방전,OK,16,0,0,12.9306,0.0542
Test04_OK_dchg,방전,OK,17,0,0,12.3928,0.0259
Test04_OK_dchg,방전,OK,18,0,0,0.7187,0.019
Test04_OK_dchg,방전,OK,19,0,0,0.7054,0.0191
Test04_OK_dchg,방전,OK,20,0,0,0.8032,0.0401
Test04_OK_dchg,방전,OK,21,0,0,0.7046,0.0189
Test04_OK_dchg,방전,OK,22,0,0,0.6464,0.0271
Test04_OK_dchg,방전,OK,23,0,0,0.7074,0.0266
Test04_OK_dchg,방전,OK,24,0,0,12.7936,0.0372
Test04_OK_dchg,방전,OK,25,0,0,12.3376,0.0365
Test04_OK_dchg,방전,OK,26,0,0,0.6811,0.0266
Test04_OK_dchg,방전,OK,27,0,0,12.8189,0.038
Test04_OK_dchg,방전,OK,28,0,0,0.8002,0.0518
Test04_OK_dchg,방전,OK,29,0,0,0.8448,0.0529
Test04_OK_dchg,방전,OK,30,0,0,0.8382,0.0531
Test04_OK_dchg,방전,OK,31,0,0,12.2971,0.0307
Test04_OK_dchg,방전,OK,32,0,0,12.8011,0.0319
Test04_OK_dchg,방전,OK,33,0,0,0.7674,0.0501
Test04_OK_dchg,방전,OK,34,0,0,0.7953,0.0435
Test04_OK_dchg,방전,OK,35,0,0,0.7882,0.0523
Test04_OK_dchg,방전,OK,36,0,0,0.7962,0.047
Test04_OK_dchg,방전,OK,37,0,0,0.8261,0.0444
Test04_OK_dchg,방전,OK,38,0,0,0.8098,0.0426
Test04_OK_dchg,방전,OK,39,0,0,0.8141,0.0383
Test04_OK_dchg,방전,OK,40,0,0,0.8039,0.0401
Test04_OK_dchg,방전,OK,41,0,0,0.7988,0.0378
Test04_OK_dchg,방전,OK,42,0,0,0.8012,0.0379
Test04_OK_dchg,방전,OK,43,0,0,0.7581,0.0426
Test04_OK_dchg,방전,OK,44,0,0,0.7678,0.041
Test04_OK_dchg,방전,OK,45,0,0,0.7673,0.0453
Test04_OK_dchg,방전,OK,46,0,0,0.7406,0.0478
Test04_OK_dchg,방전,OK,47,0,0,0.7727,0.04
Test04_OK_dchg,방전,OK,48,0,0,0.8039,0.0357
Test04_OK_dchg,방전,OK,49,0,0,0.7767,0.0397
Test04_OK_dchg,방전,OK,50,0,0,0.76,0.042
Test04_OK_dchg,방전,OK,51,0,0,0.7708,0.0383
Test04_OK_dchg,방전,OK,52,0,0,0.7732,0.0382
Test04_OK_dchg,방전,OK,53,0,0,0.7572,0.0415
Test04_OK_dchg,방전,OK,54,0,0,0.759,0.0406
Test04_OK_dchg,방전,OK,55,0,0,0.7124,0.0512
Test04_OK_dchg,방전,OK,56,0,0,13.8365,0.0212
Test04_OK_dchg,방전,OK,57,0,0,12.8073,0.0298
Test04_OK_dchg,방전,OK,58,0,0,1.9377,0.0291
Test04_OK_dchg,방전,OK,59,0,0,1.7069,0.0286
Test04_OK_dchg,방전,OK,60,0,0,0.9339,0.0537
Test04_OK_dchg,방전,OK,61,0,0,0.9814,0.0395
Test04_OK_dchg,방전,OK,62,0,0,1.0204,0.033
Test04_OK_dchg,방전,OK,63,0,0,1.5212,0.0302
Test04_OK_dchg,방전,OK,64,0,0,1.2501,0.029
Test04_OK_dchg,방전,OK,65,0,0,1.3317,0.037
Test04_OK_dchg,방전,OK,66,0,0,1.3269,0.0323
Test04_OK_dchg,방전,OK,67,0,0,1.1642,0.0348
Test04_OK_dchg,방전,OK,68,0,0,1.183,0.0349
Test04_OK_dchg,방전,OK,69,0,0,1.3127,0.0409
Test04_OK_dchg,방전,OK,70,0,0,1.2542,0.0501
Test04_OK_dchg,방전,OK,71,0,0,1.0291,0.0407
Test04_OK_dchg,방전,OK,72,0,0,1.0508,0.0544
Test04_OK_dchg,방전,OK,73,0,0,1.0297,0.0488
Test04_OK_dchg,방전,OK,74,0,0,1.0411,0.045
Test04_OK_dchg,방전,OK,75,0,0,1.0112,0.0544
Test04_OK_dchg,방전,OK,76,0,0,1.0922,0.0817
Test04_OK_dchg,방전,OK,77,0,0,1.0629,0.0711
Test04_OK_dchg,방전,OK,78,0,0,0.9954,0.0545
Test04_OK_dchg,방전,OK,79,0,0,2.5004,0.0328
Test04_OK_dchg,방전,OK,80,0,0,1.0116,0.0591
Test04_OK_dchg,방전,OK,81,0,0,1.1049,0.0863
Test04_OK_dchg,방전,OK,82,0,0,1.0691,0.0791
Test04_OK_dchg,방전,OK,83,0,0,2.0101,0.1199
Test04_OK_dchg,방전,OK,84,0,0,1.1065,0.082
Test04_OK_dchg,방전,OK,85,0,0,1.127,0.0765
Test04_OK_dchg,방전,OK,86,0,0,1.0855,0.0582
Test04_OK_dchg,방전,OK,87,0,0,1.0977,0.0776
Test04_OK_dchg,방전,OK,88,0,0,1.1193,0.0622
Test04_OK_dchg,방전,OK,89,0,0,1.0562,0.0695
Test04_OK_dchg,방전,OK,90,0,0,1.1379,0.1017
Test04_OK_dchg,방전,OK,91,0,0,1.1378,0.0957
Test04_OK_dchg,방전,OK,92,0,0,2.0256,0.0924
Test04_OK_dchg,방전,OK,93,0,0,1.1081,0.0904
Test04_OK_dchg,방전,OK,94,0,0,1.0726,0.0848
Test04_OK_dchg,방전,OK,95,0,0,2.0211,0.1068
Test04_OK_dchg,방전,OK,96,0,0,1.692,0.1136
Test04_OK_dchg,방전,OK,97,0,0,1.209,0.0656
Test04_OK_dchg,방전,OK,98,0,0,1.4194,0.1188
Test04_OK_dchg,방전,OK,99,0,0,1.185,0.1098
Test04_OK_dchg,방전,OK,100,0,0,1.4568,0.0704
Test04_OK_dchg,방전,OK,101,0,0,0.9796,0.1316
Test04_OK_dchg,방전,OK,102,0,0,0.973,0.1448
Test04_OK_dchg,방전,OK,103,0,0,0.8085,0.1356
Test04_OK_dchg,방전,OK,104,0,0,0.6552,0.1671
Test04_OK_dchg,방전,OK,105,0,0,0.6758,0.1775
Test04_OK_dchg,방전,OK,106,0,0,0.655,0.1961
Test04_OK_dchg,방전,OK,107,0,0,2.1455,0.0566
Test04_OK_dchg,방전,OK,108,0,0,0.6739,0.1531
Test04_OK_dchg,방전,OK,109,0,0,0.6695,0.1745
Test04_OK_dchg,방전,OK,110,0,0,0.6029,0.1753
Test04_OK_dchg,방전,OK,111,0,0,0.5771,0.1742
Test04_OK_dchg,방전,OK,112,0,0,0.5876,0.1633
Test04_OK_dchg,방전,OK,113,0,0,0.5935,0.1461
Test04_OK_dchg,방전,OK,114,0,0,0.5819,0.1677
Test04_OK_dchg,방전,OK,115,0,0,0.5794,0.1621
Test04_OK_dchg,방전,OK,116,0,0,0.5697,0.1887
Test04_OK_dchg,방전,OK,117,0,0,0.5345,0.1696
Test04_OK_dchg,방전,OK,118,0,0,0.5229,0.1884
Test04_OK_dchg,방전,OK,119,0,0,0.5635,0.1486
Test04_OK_dchg,방전,OK,120,0,0,0.537,0.1698
Test04_OK_dchg,방전,OK,121,0,0,0.5294,0.1774
Test04_OK_dchg,방전,OK,122,0,0,0.5278,0.1904
Test04_OK_dchg,방전,OK,123,0,0,0.5133,0.2054
Test04_OK_dchg,방전,OK,124,0,0,0.532,0.1818
Test04_OK_dchg,방전,OK,125,0,0,0.5463,0.1815
Test04_OK_dchg,방전,OK,126,0,0,0.52,0.2063
Test04_OK_dchg,방전,OK,127,0,0,0.5754,0.1339
Test04_OK_dchg,방전,OK,128,0,0,0.5786,0.1559
Test04_OK_dchg,방전,OK,129,0,0,0.5764,0.1676
Test04_OK_dchg,방전,OK,130,0,0,0.5483,0.1499
Test04_OK_dchg,방전,OK,131,0,0,0.5329,0.1788
Test04_OK_dchg,방전,OK,132,0,0,0.5584,0.1722
Test04_OK_dchg,방전,OK,133,0,0,0.5368,0.1777
Test04_OK_dchg,방전,OK,134,0,0,0.6025,0.1094
Test04_OK_dchg,방전,OK,135,0,0,0.569,0.1501
Test04_OK_dchg,방전,OK,136,0,0,0.552,0.1726
Test04_OK_dchg,방전,OK,137,0,0,0.5164,0.1868
Test04_OK_dchg,방전,OK,138,0,0,0.5826,0.1335
Test04_OK_dchg,방전,OK,139,0,0,0.5778,0.1381
Test04_OK_dchg,방전,OK,140,0,0,0.587,0.1264
Test04_OK_dchg,방전,OK,141,0,0,0.5834,0.1323
Test04_OK_dchg,방전,OK,142,0,0,0.5913,0.1479
Test04_OK_dchg,방전,OK,143,0,0,0.6198,0.0986
Test04_OK_dchg,방전,OK,144,0,0,0.583,0.1181
Test04_OK_dchg,방전,OK,145,0,0,0.5581,0.1678
Test04_OK_dchg,방전,OK,146,0,0,0.6219,0.1126
Test04_OK_dchg,방전,OK,147,0,0,0.6083,0.0973
Test04_OK_dchg,방전,OK,148,0,0,0.6288,0.09
Test04_OK_dchg,방전,OK,149,0,0,0.5908,0.1125
Test04_OK_dchg,방전,OK,150,0,0,0.5828,0.149
Test04_OK_dchg,방전,OK,151,0,0,0.6322,0.09
Test04_OK_dchg,방전,OK,152,0,0,0.6395,0.0828
Test04_OK_dchg,방전,OK,153,0,0,0.6102,0.0985
Test04_OK_dchg,방전,OK,154,0,0,0.6602,0.0675
Test04_OK_dchg,방전,OK,155,0,0,0.6201,0.1068
Test04_OK_dchg,방전,OK,156,0,0,0.6393,0.0793
Test04_OK_dchg,방전,OK,157,0,0,0.6275,0.0824
Test04_OK_dchg,방전,OK,158,0,0,0.6279,0.081
Test04_OK_dchg,방전,OK,159,0,0,0.47,0.0912
Test04_OK_dchg,방전,OK,160,0,0,0.6251,0.0877
Test04_OK_dchg,방전,OK,161,0,0,0.5955,0.1076
Test04_OK_dchg,방전,OK,162,0,0,0.549,0.0441
Test04_OK_dchg,방전,OK,163,0,0,0.6481,0.0834
Test04_OK_dchg,방전,OK,164,0,0,0.6988,0.0522
Test04_OK_dchg,방전,OK,165,0,0,0.6951,0.0511
Test04_OK_dchg,방전,OK,166,0,0,0.6437,0.0734
Test04_OK_dchg,방전,OK,167,0,0,0.6853,0.058
Test04_OK_dchg,방전,OK,168,0,0,0.6402,0.0815
Test04_OK_dchg,방전,OK,169,0,0,0.642,0.0772
Test04_OK_dchg,방전,OK,170,0,0,0.6826,0.0612
Test04_OK_dchg,방전,OK,171,0,0,0.6473,0.0775
Test04_OK_dchg,방전,OK,172,0,0,0.6381,0.0797
Test04_OK_dchg,방전,OK,173,0,0,0.6886,0.0559
Test04_OK_dchg,방전,OK,174,0,0,0.7041,0.0515
Test04_OK_dchg,방전,OK,175,0,0,0.728,0.0427
Test04_OK_dchg,방전,OK,176,0,0,0.701,0.0525
Test04_OK_dchg,방전,OK,177,0,0,0.6753,0.0601
Test04_OK_dchg,방전,OK,178,0,0,0.7314,0.0412
Test04_OK_dchg,방전,OK,179,0,0,0.5958,0.0309
Test04_OK_dchg,방전,OK,180,0,0,0.5771,0.0351
Test04_OK_dchg,방전,OK,181,0,0,0.6903,0.0617
Test04_OK_dchg,방전,OK,182,0,0,12.9459,0.0565
Test04_OK_dchg,방전,OK,183,0,0,0.7689,0.0342
Test04_OK_dchg,방전,OK,184,0,0,12.4172,0.0525
Test04_OK_dchg,방전,OK,185,0,0,0.7465,0.0377
Test04_OK_dchg,방전,OK,186,0,0,12.9472,0.0527
Test04_OK_dchg,방전,OK,187,0,0,12.3294,0.0268
Test04_OK_dchg,방전,OK,188,0,0,12.9295,0.0649
Test04_OK_dchg,방전,OK,189,0,0,0.7509,0.0378
Test04_OK_dchg,방전,OK,190,0,0,0.7643,0.0342
Test04_OK_dchg,방전,OK,191,0,0,0.8816,0.0711
Test04_OK_dchg,방전,OK,192,0,0,12.412,0.0493
Test04_OK_dchg,방전,OK,193,0,0,12.929,0.0573
Test04_OK_dchg,방전,OK,194,0,0,0.7662,0.0362
Test04_OK_dchg,방전,OK,195,0,0,0.7644,0.0357
Test04_OK_dchg,방전,OK,196,0,0,0.6965,0.0551
Test04_OK_dchg,방전,OK,197,0,0,0.7564,0.0397
Test04_OK_dchg,방전,OK,198,0,0,0.7546,0.0384
Test04_OK_dchg,방전,OK,199,0,0,0.7469,0.0408
Test04_OK_dchg,방전,OK,200,0,0,12.2904,0.033
Test04_OK_dchg,방전,OK,201,0,0,12.7294,0.0317
Test04_OK_dchg,방전,OK,202,0,0,0.7158,0.0512
Test04_OK_dchg,방전,OK,203,0,0,12.2831,0.0378
Test04_OK_dchg,방전,OK,204,0,0,12.7834,0.0348
Test04_OK_dchg,방전,OK,205,0,0,0.7237,0.048
Test04_OK_dchg,방전,OK,206,0,0,0.7521,0.0421
Test04_OK_dchg,방전,OK,207,0,0,0.7535,0.0442
Test04_OK_dchg,방전,OK,208,0,0,0.7475,0.0426
Test04_OK_dchg,방전,OK,209,0,0,0.7839,0.0359
Test04_OK_dchg,방전,OK,210,0,0,0.8893,0.077
Test04_OK_dchg,방전,OK,211,0,0,0.7347,0.047
Test04_OK_dchg,방전,OK,212,0,0,0.7771,0.0388
Test04_OK_dchg,방전,OK,213,0,0,0.7959,0.0373
Test04_OK_dchg,방전,OK,214,0,0,0.7594,0.0423
Test04_OK_dchg,방전,OK,215,0,0,0.7673,0.0427
Test04_OK_dchg,방전,OK,216,0,0,0.7759,0.0417
Test04_OK_dchg,방전,OK,217,0,0,0.7978,0.0381
Test04_OK_dchg,방전,OK,218,0,0,0.7593,0.0438
Test04_OK_dchg,방전,OK,219,0,0,0.7823,0.0403
Test04_OK_dchg,방전,OK,220,0,0,0.7678,0.0444
Test04_OK_dchg,방전,OK,221,0,0,0.7703,0.0447
Test04_OK_dchg,방전,OK,222,0,0,0.808,0.0427
Test04_OK_dchg,방전,OK,223,0,0,0.7601,0.0474
Test04_OK_dchg,방전,OK,224,0,0,0.7949,0.0405
Test04_OK_dchg,방전,OK,225,0,0,0.8096,0.042
Test04_OK_dchg,방전,OK,226,0,0,0.7723,0.0467
Test04_OK_dchg,방전,OK,227,0,0,0.8178,0.0442
Test04_OK_dchg,방전,OK,228,0,0,0.8639,0.0448
Test04_OK_dchg,방전,OK,229,0,0,0.789,0.041
Test04_OK_dchg,방전,OK,230,0,0,0.7769,0.0466
Test04_OK_dchg,방전,OK,231,0,0,0.7834,0.0425
Test04_OK_dchg,방전,OK,232,0,0,0.7948,0.0447
Test04_OK_dchg,방전,OK,233,0,0,0.8146,0.0472
Test04_OK_dchg,방전,OK,234,0,0,0.8225,0.0415
Test04_OK_dchg,방전,OK,235,0,0,0.7351,0.0592
Test04_OK_dchg,방전,OK,236,0,0,0.792,0.0563
Test04_OK_dchg,방전,OK,237,0,0,0.7932,0.0589
Test04_OK_dchg,방전,OK,238,0,0,0.7221,0.067
Test04_OK_dchg,방전,OK,239,0,0,0.7975,0.0482
Test04_OK_dchg,방전,OK,240,0,0,2.0441,0.072
Test04_OK_dchg,방전,OK,241,0,0,0.887,0.0435
Test04_OK_dchg,방전,OK,242,0,0,0.817,0.0622
Test04_OK_dchg,방전,OK,243,0,0,0.7477,0.0591
Test04_OK_dchg,방전,OK,244,0,0,0.7868,0.0685
Test04_OK_dchg,방전,OK,245,0,0,0.775,0.0606
Test04_OK_dchg,방전,OK,246,0,0,0.8154,0.0547
Test04_OK_dchg,방전,OK,247,0,0,0.7871,0.0682
Test04_OK_dchg,방전,OK,248,0,0,0.7715,0.0569
Test04_OK_dchg,방전,OK,249,0,0,0.7766,0.0645
Test04_OK_dchg,방전,OK,250,0,0,0.7174,0.0663
Test04_OK_dchg,방전,OK,251,0,0,0.6712,0.0763
Test04_OK_dchg,방전,OK,252,0,0,0.7022,0.0636
Test04_OK_dchg,방전,OK,253,0,0,2.0843,0.0609
Test04_OK_dchg,방전,OK,254,0,0,1.7684,0.0613
Test04_OK_dchg,방전,OK,255,0,0,0.8816,0.0591
Test04_OK_dchg,방전,OK,256,0,0,0.8144,0.0649
Test04_OK_dchg,방전,OK,257,0,0,0.8624,0.0566
Test04_OK_dchg,방전,OK,258,0,0,1.535,0.0532
Test04_OK_dchg,방전,OK,259,0,0,0.9606,0.0603
Test04_OK_dchg,방전,OK,260,0,0,1.3372,0.054
Test04_OK_dchg,방전,OK,261,0,0,1.16,0.0474
Test04_OK_dchg,방전,OK,262,0,0,1.3514,0.0556
Test04_OK_dchg,방전,OK,263,0,0,1.0991,0.0653
Test04_OK_dchg,방전,OK,264,0,0,0.9506,0.0563
Test04_OK_dchg,방전,OK,265,0,0,1.2942,0.0543
Test04_OK_dchg,방전,OK,266,0,0,1.1392,0.0537
Test04_OK_dchg,방전,OK,267,0,0,1.1207,0.0542
Test04_OK_dchg,방전,OK,268,0,0,1.2853,0.0537
Test04_OK_dchg,방전,OK,269,0,0,1.1435,0.0521
Test04_OK_dchg,방전,OK,270,0,0,0.9623,0.0528
Test04_OK_dchg,방전,OK,271,0,0,0.8212,0.0572
Test04_OK_dchg,방전,OK,272,0,0,1.6349,0.0358
Test04_OK_dchg,방전,OK,273,0,0,1.3546,0.0434
Test04_OK_dchg,방전,OK,274,0,0,1.2168,0.0363
Test04_OK_dchg,방전,OK,275,0,0,1.0786,0.0586
Test04_OK_dchg,방전,OK,276,0,0,1.2558,0.0448
Test04_OK_dchg,방전,OK,277,0,0,1.2755,0.0568
Test04_OK_dchg,방전,OK,278,0,0,1.2147,0.0422
Test04_OK_dchg,방전,OK,279,0,0,1.057,0.0428
Test04_OK_dchg,방전,OK,280,0,0,1.5609,0.0474
Test04_OK_dchg,방전,OK,281,0,0,0.9805,0.0401
Test04_OK_dchg,방전,OK,282,0,0,1.0111,0.0445
Test04_OK_dchg,방전,OK,283,0,0,0.9748,0.0396
Test04_OK_dchg,방전,OK,284,0,0,1.0221,0.0464
Test04_OK_dchg,방전,OK,285,0,0,0.9345,0.0463
Test04_OK_dchg,방전,OK,286,0,0,0.9508,0.0493
Test04_OK_dchg,방전,OK,287,0,0,0.9312,0.0564
Test04_OK_dchg,방전,OK,288,0,0,1.0284,0.0857
Test04_OK_dchg,방전,OK,289,0,0,2.1323,0.0442
Test04_OK_dchg,방전,OK,290,0,0,0.9471,0.0606
Test04_OK_dchg,방전,OK,291,0,0,0.9132,0.0398
Test04_OK_dchg,방전,OK,292,0,0,0.9076,0.0484
Test04_OK_dchg,방전,OK,293,0,0,0.9236,0.0408
Test04_OK_dchg,방전,OK,294,0,0,0.9283,0.0547
Test04_OK_dchg,방전,OK,295,0,0,0.9193,0.0438
Test04_OK_dchg,방전,OK,296,0,0,0.975,0.0507
Test04_OK_dchg,방전,OK,297,0,0,1.0419,0.0739
Test04_OK_dchg,방전,OK,298,0,0,0.937,0.044
Test04_OK_dchg,방전,OK,299,0,0,2.4976,0.037
Test04_OK_dchg,방전,OK,300,0,0,0.9646,0.064
Test04_OK_dchg,방전,OK,301,0,0,1.9752,0.1633
Test04_OK_dchg,방전,OK,302,0,0,1.0522,0.0652
Test04_OK_dchg,방전,OK,303,0,0,1.012,0.0499
Test04_OK_dchg,방전,OK,304,0,0,1.0366,0.0564
Test04_OK_dchg,방전,OK,305,0,0,1.0792,0.0694
Test04_OK_dchg,방전,OK,306,0,0,1.0193,0.0734
Test04_OK_dchg,방전,OK,307,0,0,1.8217,0.0419
Test04_OK_dchg,방전,OK,308,0,0,1.1761,0.0668
Test04_OK_dchg,방전,OK,309,0,0,1.0759,0.0703
Test04_OK_dchg,방전,OK,310,0,0,1.0641,0.0736
Test04_OK_dchg,방전,OK,311,0,0,2.0032,0.1193
Test04_OK_dchg,방전,OK,312,0,0,1.0278,0.0704
Test04_OK_dchg,방전,OK,313,0,0,0.9783,0.0571
Test04_OK_dchg,방전,OK,314,0,0,0.987,0.0592
Test04_OK_dchg,방전,OK,315,0,0,1.0278,0.0656
Test04_OK_dchg,방전,OK,316,0,0,0.999,0.073
Test04_OK_dchg,방전,OK,317,0,0,1.0348,0.102
Test04_OK_dchg,방전,OK,318,0,0,0.9902,0.0809
Test04_OK_dchg,방전,OK,319,0,0,1.981,0.1286
Test04_OK_dchg,방전,OK,320,0,0,1.0508,0.0653
Test04_OK_dchg,방전,OK,321,0,0,1.9789,0.1357
Test04_OK_dchg,방전,OK,322,0,0,1.0669,0.0704
Test04_OK_dchg,방전,OK,323,0,0,1.64,0.1523
Test04_OK_dchg,방전,OK,324,0,0,1.0701,0.0571
Test04_OK_dchg,방전,OK,325,0,0,1.0574,0.071
Test04_OK_dchg,방전,OK,326,0,0,1.3655,0.1448
Test04_OK_dchg,방전,OK,327,0,0,1.1926,0.0624
Test04_OK_dchg,방전,OK,328,0,0,1.228,0.0712
Test04_OK_dchg,방전,OK,329,0,0,1.1532,0.075
Test04_OK_dchg,방전,OK,330,0,0,1.0805,0.0714
Test04_OK_dchg,방전,OK,331,0,0,1.116,0.0993
Test04_OK_dchg,방전,OK,332,0,0,0.9341,0.0453
Test04_OK_dchg,방전,OK,333,0,0,1.0469,0.1021
Test04_OK_dchg,방전,OK,334,0,0,1.9758,0.1318
Test04_OK_dchg,방전,OK,335,0,0,1.0368,0.084
Test04_OK_dchg,방전,OK,336,0,0,0.9801,0.0789
Test04_OK_dchg,방전,OK,337,0,0,1.9914,0.1164
Test04_OK_dchg,방전,OK,338,0,0,1.1051,0.1014
Test04_OK_dchg,방전,OK,339,0,0,1.0686,0.0775
Test04_OK_dchg,방전,OK,340,0,0,1.6433,0.1403
Test04_OK_dchg,방전,OK,341,0,0,1.3932,0.1277
Test04_OK_dchg,방전,OK,342,0,0,1.2895,0.1015
Test04_OK_dchg,방전,OK,343,0,0,1.313,0.0779
Test04_OK_dchg,방전,OK,344,0,0,1.1692,0.0978
Test04_OK_dchg,방전,OK,345,0,0,1.4075,0.1021
Test04_OK_dchg,방전,OK,346,0,0,1.1071,0.1687
Test04_OK_dchg,방전,OK,347,0,0,1.1352,0.1435
Test04_OK_dchg,방전,OK,348,0,0,0.9614,0.1422
Test04_OK_dchg,방전,OK,349,0,0,0.7664,0.1942
Test04_OK_dchg,방전,OK,350,0,0,0.7479,0.1644
Test04_OK_dchg,방전,OK,351,0,0,0.7626,0.1653
Test04_OK_dchg,방전,OK,352,0,0,0.6556,0.1797
Test04_OK_dchg,방전,OK,353,0,0,0.5534,0.2101
Test04_OK_dchg,방전,OK,354,0,0,0.5029,0.2041
Test04_OK_dchg,방전,OK,355,0,0,0.5022,0.2076
