파일,충방전,판정,시점,label,규칙_예측,모듈온도_편차_초과,모듈온도_편차_값,셀전압_최대z_초과,셀전압_최대z_값
Test04_OK_dchg,방전,OK,1413,0,0,0,2.2,0,3.1541
Test04_OK_dchg,방전,OK,1414,0,0,0,2.2,0,3.0713
Test04_OK_dchg,방전,OK,1415,0,0,0,2.2,0,3.1079
Test04_OK_dchg,방전,OK,1416,0,0,0,2.2,0,3.0628
Test04_OK_dchg,방전,OK,1417,0,0,0,2.2,0,3.0486
Test04_OK_dchg,방전,OK,1418,0,0,0,2.2,0,3.1196
Test04_OK_dchg,방전,OK,1419,0,0,0,2.2,0,3.0556
Test04_OK_dchg,방전,OK,1420,0,0,0,2.2,0,3.0241
Test04_OK_dchg,방전,OK,1421,0,0,0,2.2,0,3.1071
Test04_OK_dchg,방전,OK,1422,0,0,0,2.2,0,3.043
Test04_OK_dchg,방전,OK,1423,0,0,0,2.2,0,3.0503
Test04_OK_dchg,방전,OK,1424,0,0,0,2.2,0,3.0098
Test04_OK_dchg,방전,OK,1425,0,0,0,2.2,0,3.1004
Test04_OK_dchg,방전,OK,1426,0,0,0,2.2,0,2.9934
Test04_OK_dchg,방전,OK,1427,0,0,0,2.2,0,3.0628
Test04_OK_dchg,방전,OK,1428,0,0,0,2.2,0,3.0997
Test04_OK_dchg,방전,OK,1429,0,0,0,2.2,0,3.0907
Test04_OK_dchg,방전,OK,1430,0,0,0,2.2,0,3.0317
Test04_OK_dchg,방전,OK,1431,0,0,0,2.2,0,3.0508
Test04_OK_dchg,방전,OK,1432,0,0,0,2.2,0,3.0784
Test04_OK_dchg,방전,OK,1433,0,0,0,2.2,0,3.0543
Test04_OK_dchg,방전,OK,1434,0,0,0,2.2,0,3.0206
Test04_OK_dchg,방전,OK,1435,0,0,0,2.2,0,3.0346
Test04_OK_dchg,방전,OK,1436,0,0,0,2.2,0,3.0389
Test04_OK_dchg,방전,OK,1437,0,0,0,2.2,0,3.0394
Test04_OK_dchg,방전,OK,1438,0,0,0,2.2,0,3.0241
Test04_OK_dchg,방전,OK,1439,0,0,0,2.2,0,3.0394
Test04_OK_dchg,방전,OK,1440,0,0,0,2.2,0,3.0268
Test04_OK_dchg,방전,OK,1441,0,0,0,2.1,0,3.0346
Test04_OK_dchg,방전,OK,1442,0,0,0,2.1,0,3.0911
Test04_OK_dchg,방전,OK,1443,0,0,0,2.2,0,3.0704
Test04_OK_dchg,방전,OK,1444,0,0,0,2.1,0,3.0425
Test04_OK_dchg,방전,OK,1445,0,0,0,2.2,0,3.0231
Test04_OK_dchg,방전,OK,1446,0,0,0,2.2,0,3.0426
Test04_OK_dchg,방전,OK,1447,0,0,0,2.1,0,3.0271
Test04_OK_dchg,방전,OK,1448,0,0,0,2.2,0,3.0195
Test04_OK_dchg,방전,OK,1449,0,0,0,2.2,0,3.0911
Test04_OK_dchg,방전,OK,1450,0,0,0,2.2,0,3.0824
Test04_OK_dchg,방전,OK,1451,0,0,0,2.1,0,3.0584
Test04_OK_dchg,방전,OK,1452,0,0,0,2.2,0,3.0083
Test04_OK_dchg,방전,OK,1453,0,0,0,2.2,0,3.0625
Test04_OK_dchg,방전,OK,1454,0,0,0,2.2,0,2.9483
Test04_OK_dchg,방전,OK,1455,0,0,0,2.2,0,3.009
Test04_OK_dchg,방전,OK,1456,0,0,0,2.2,0,3.0426
Test04_OK_dchg,방전,OK,1457,0,0,0,2.1,0,3.0386
Test04_OK_dchg,방전,OK,1458,0,0,0,2.1,0,3.0116
Test04_OK_dchg,방전,OK,1459,0,0,0,2.2,0,3.0114
Test04_OK_dchg,방전,OK,1460,0,0,0,2.2,0,3.0784
Test04_OK_dchg,방전,OK,1461,0,0,0,2.2,0,3.0865
Test04_OK_dchg,방전,OK,1462,0,0,0,2.1,0,3.0508
Test04_OK_dchg,방전,OK,1463,0,0,0,2.1,0,3.0743
Test04_OK_dchg,방전,OK,1464,0,0,0,2.1,0,3.0513
Test04_OK_dchg,방전,OK,1465,0,0,0,2.1,0,3.0628
Test04_OK_dchg,방전,OK,1466,0,0,0,2.1,0,3.0192
Test04_OK_dchg,방전,OK,1467,0,0,0,2.1,0,3.0623
Test04_OK_dchg,방전,OK,1468,0,0,0,2.1,0,3.0346
Test04_OK_dchg,방전,OK,1469,0,0,0,2.1,0,2.9781
Test04_OK_dchg,방전,OK,1470,0,0,0,2.1,0,3.0114
Test04_OK_dchg,방전,OK,1471,0,0,0,2.1,0,3.0386
Test04_OK_dchg,방전,OK,1472,0,0,0,2.1,0,3.0083
Test04_OK_dchg,방전,OK,1473,0,0,0,2.1,0,3.0346
Test04_OK_dchg,방전,OK,1474,0,0,0,2.1,0,3.0153
Test04_OK_dchg,방전,OK,1475,0,0,0,2.1,0,3.0231
Test04_OK_dchg,방전,OK,1476,0,0,0,2.1,0,2.9963
Test04_OK_dchg,방전,OK,1477,0,0,0,2.1,0,3.0703
Test04_OK_dchg,방전,OK,1478,0,0,0,2.1,0,3.0079
Test04_OK_dchg,방전,OK,1479,0,0,0,2.1,0,3.0231
Test04_OK_dchg,방전,OK,1480,0,0,0,2.1,0,3.0623
Test04_OK_dchg,방전,OK,1481,0,0,0,2.1,0,3.0385
Test04_OK_dchg,방전,OK,1482,0,0,0,2.1,0,3.0664
Test04_OK_dchg,방전,OK,1483,0,0,0,2.1,0,3.0153
Test04_OK_dchg,방전,OK,1484,0,0,0,2.1,0,2.985
Test04_OK_dchg,방전,OK,1485,0,0,0,2.1,0,3.0346
Test04_OK_dchg,방전,OK,1486,0,0,0,2.1,0,3.0348
Test04_OK_dchg,방전,OK,1487,0,0,0,2.1,0,3.0117
Test04_OK_dchg,방전,OK,1488,0,0,0,2.1,0,3.0269
Test04_OK_dchg,방전,OK,1489,0,0,0,2.1,0,3.1043
Test04_OK_dchg,방전,OK,1490,0,0,0,2.1,0,3.0153
Test04_OK_dchg,방전,OK,1491,0,0,0,2.1,0,3.023
Test04_OK_dchg,방전,OK,1492,0,0,0,2.1,0,2.9887
Test04_OK_dchg,방전,OK,1493,0,0,0,2.1,0,3.0464
Test04_OK_dchg,방전,OK,1494,0,0,0,2.1,0,3.0386
Test04_OK_dchg,방전,OK,1495,0,0,0,2.1,0,3.0346
Test04_OK_dchg,방전,OK,1496,0,0,0,2.1,0,3.0155
Test04_OK_dchg,방전,OK,1497,0,0,0,2.1,0,3.0634
Test04_OK_dchg,방전,OK,1498,0,0,0,2.1,0,3.0115
Test04_OK_dchg,방전,OK,1499,0,0,0,2.1,0,3.087
Test04_OK_dchg,방전,OK,1500,0,0,0,2.1,0,3.0038
Test04_OK_dchg,방전,OK,1501,0,0,0,2.1,0,3.0191
Test04_OK_dchg,방전,OK,1502,0,0,0,2.1,0,2.9482
Test04_OK_dchg,방전,OK,1503,0,0,0,2.1,0,3.0827
Test04_OK_dchg,방전,OK,1504,0,0,0,2.1,0,3.023
Test06_NG_chg,충전,NG,0,1,1,0,2.7,1,3.9656
Test06_NG_chg,충전,NG,1,1,1,0,2.7,1,3.9442
Test06_NG_chg,충전,NG,2,1,1,0,2.7,1,3.9386
Test06_NG_chg,충전,NG,3,1,1,0,2.7,1,3.9423
Test06_NG_chg,충전,NG,4,1,1,0,2.7,1,3.9626
Test06_NG_chg,충전,NG,5,1,1,0,2.7,1,3.9253
Test06_NG_chg,충전,NG,6,1,1,0,2.7,1,3.9637
Test06_NG_chg,충전,NG,7,1,1,0,2.7,1,3.9373
Test06_NG_chg,충전,NG,8,1,1,0,2.7,1,3.9398
Test06_NG_chg,충전,NG,9,1,1,0,2.7,1,3.9214
Test06_NG_chg,충전,NG,10,1,1,0,2.7,1,3.9689
Test06_NG_chg,충전,NG,11,1,1,0,2.7,1,3.9742
Test06_NG_chg,충전,NG,12,1,1,0,2.7,1,3.9532
Test06_NG_chg,충전,NG,13,1,1,0,2.7,1,3.9638
Test06_NG_chg,충전,NG,14,1,1,0,2.7,1,3.9448
Test06_NG_chg,충전,NG,15,1,1,0,2.7,1,3.9491
Test06_NG_chg,충전,NG,16,1,1,0,2.7,1,3.9501
Test06_NG_chg,충전,NG,17,1,1,0,2.7,1,3.977
Test06_NG_chg,충전,NG,18,1,1,0,2.7,1,3.936
Test06_NG_chg,충전,NG,19,1,1,0,2.7,1,3.9673
Test06_NG_chg,충전,NG,20,1,1,0,2.7,1,3.9428
Test06_NG_chg,충전,NG,21,1,1,0,2.7,1,3.9291
Test06_NG_chg,충전,NG,22,1,1,0,2.7,1,3.9659
Test06_NG_chg,충전,NG,23,1,1,0,2.7,1,3.9424
Test06_NG_chg,충전,NG,24,1,1,0,2.7,1,3.9455
Test06_NG_chg,충전,NG,25,1,1,0,2.7,1,3.9573
Test06_NG_chg,충전,NG,26,1,1,0,2.7,1,3.9326
Test06_NG_chg,충전,NG,27,1,1,0,2.7,1,3.9651
Test06_NG_chg,충전,NG,28,1,1,0,2.7,1,3.9434
Test06_NG_chg,충전,NG,29,1,1,0,2.7,1,3.9735
Test06_NG_chg,충전,NG,30,1,1,0,2.7,1,3.94
Test06_NG_chg,충전,NG,31,1,1,0,2.7,1,3.9503
Test06_NG_chg,충전,NG,32,1,1,0,2.7,1,3.9405
Test06_NG_chg,충전,NG,33,1,1,0,2.7,1,3.95
Test06_NG_chg,충전,NG,34,1,1,0,2.7,1,3.972
Test06_NG_chg,충전,NG,35,1,1,0,2.7,1,3.9503
Test06_NG_chg,충전,NG,36,1,1,0,2.7,1,3.9478
Test06_NG_chg,충전,NG,37,1,1,0,2.7,1,3.9473
Test06_NG_chg,충전,NG,38,1,1,0,2.7,1,3.9697
Test06_NG_chg,충전,NG,39,1,1,0,2.7,1,3.9332
Test06_NG_chg,충전,NG,40,1,1,0,2.7,1,3.9468
Test06_NG_chg,충전,NG,41,1,1,0,2.7,1,3.9358
Test06_NG_chg,충전,NG,42,1,1,0,2.7,1,3.9374
Test06_NG_chg,충전,NG,43,1,1,0,2.7,1,3.9579
Test06_NG_chg,충전,NG,44,1,1,0,2.7,1,3.9507
Test06_NG_chg,충전,NG,45,1,1,0,2.7,1,3.952
Test06_NG_chg,충전,NG,46,1,1,0,2.7,1,3.94
Test06_NG_chg,충전,NG,47,1,1,0,2.7,1,3.9564
Test06_NG_chg,충전,NG,48,1,1,0,2.7,1,3.9496
Test06_NG_chg,충전,NG,49,1,1,0,2.7,1,3.9395
Test06_NG_chg,충전,NG,50,1,1,0,2.7,1,3.9173
Test06_NG_chg,충전,NG,51,1,1,0,2.7,1,3.9693
Test06_NG_chg,충전,NG,52,1,1,0,2.7,1,3.969
Test06_NG_chg,충전,NG,53,1,1,0,2.7,1,3.966
Test06_NG_chg,충전,NG,54,1,1,0,2.7,1,3.9364
Test06_NG_chg,충전,NG,55,1,1,0,2.7,1,3.9671
Test06_NG_chg,충전,NG,56,1,1,0,2.7,1,3.9633
Test06_NG_chg,충전,NG,57,1,1,0,2.7,1,3.9458
Test06_NG_chg,충전,NG,58,1,1,0,2.7,1,3.9585
Test06_NG_chg,충전,NG,59,1,1,0,2.7,1,3.9776
Test06_NG_chg,충전,NG,60,1,1,0,2.7,1,3.9561
Test06_NG_chg,충전,NG,61,1,1,0,2.7,1,3.9571
Test06_NG_chg,충전,NG,62,1,1,0,2.7,1,3.9551
Test06_NG_chg,충전,NG,63,1,1,0,2.7,1,3.9389
Test06_NG_chg,충전,NG,64,1,1,0,2.7,1,3.9729
Test06_NG_chg,충전,NG,65,1,1,0,2.7,1,3.9596
Test06_NG_chg,충전,NG,66,1,1,0,2.7,1,3.9547
Test06_NG_chg,충전,NG,67,1,1,0,2.7,1,3.9468
Test06_NG_chg,충전,NG,68,1,1,0,2.7,1,3.9333
Test06_NG_chg,충전,NG,69,1,1,0,2.7,1,3.9361
Test06_NG_chg,충전,NG,70,1,1,0,2.7,1,3.9756
Test06_NG_chg,충전,NG,71,1,1,0,2.7,1,3.9297
Test06_NG_chg,충전,NG,72,1,1,0,2.7,1,3.9427
Test06_NG_chg,충전,NG,73,1,1,0,2.7,1,3.9483
Test06_NG_chg,충전,NG,74,1,1,0,2.7,1,3.9555
Test06_NG_chg,충전,NG,75,1,1,0,2.7,1,3.9393
Test06_NG_chg,충전,NG,76,1,1,0,2.7,1,3.9935
Test06_NG_chg,충전,NG,77,1,1,0,2.7,1,3.9389
Test06_NG_chg,충전,NG,78,1,1,0,2.7,1,3.9335
Test06_NG_chg,충전,NG,79,1,1,0,2.7,1,3.9616
Test06_NG_chg,충전,NG,80,1,1,0,2.7,1,3.9451
Test06_NG_chg,충전,NG,81,1,1,0,2.7,1,3.946
Test06_NG_chg,충전,NG,82,1,1,0,2.7,1,3.9686
Test06_NG_chg,충전,NG,83,1,1,0,2.7,1,3.9451
Test06_NG_chg,충전,NG,84,1,1,0,2.7,1,3.9464
Test06_NG_chg,충전,NG,85,1,1,0,2.7,1,3.9389
Test06_NG_chg,충전,NG,86,1,1,0,2.7,1,3.9342
Test06_NG_chg,충전,NG,87,1,1,0,2.7,1,3.9354
Test06_NG_chg,충전,NG,88,1,1,0,2.7,1,3.931
Test06_NG_chg,충전,NG,89,1,1,0,2.7,1,3.9253
Test06_NG_chg,충전,NG,90,1,1,0,2.7,1,3.965
Test06_NG_chg,충전,NG,91,1,1,0,2.7,1,3.9364
Test06_NG_chg,충전,NG,92,1,1,0,2.7,1,3.9414
Test06_NG_chg,충전,NG,93,1,1,0,2.7,1,3.9588
Test06_NG_chg,충전,NG,94,1,1,0,2.7,1,3.9398
Test06_NG_chg,충전,NG,95,1,1,0,2.7,1,3.9446
Test06_NG_chg,충전,NG,96,1,1,0,2.7,1,3.9666
Test06_NG_chg,충전,NG,97,1,1,0,2.7,1,3.9499
Test06_NG_chg,충전,NG,98,1,1,0,2.7,1,3.9324
Test06_NG_chg,충전,NG,99,1,1,0,2.7,1,3.9662
Test06_NG_chg,충전,NG,100,1,1,0,2.7,1,3.9613
Test06_NG_chg,충전,NG,101,1,1,0,2.7,1,3.95
Test06_NG_chg,충전,NG,102,1,1,0,2.7,1,3.9595
Test06_NG_chg,충전,NG,103,1,1,0,2.7,1,3.9658
Test06_NG_chg,충전,NG,104,1,1,0,2.7,1,3.9158
Test06_NG_chg,충전,NG,105,1,1,0,2.7,1,3.9338
Test06_NG_chg,충전,NG,106,1,1,0,2.7,1,3.9489
Test06_NG_chg,충전,NG,107,1,1,0,2.7,1,3.9694
Test06_NG_chg,충전,NG,108,1,1,0,2.7,1,3.94
Test06_NG_chg,충전,NG,109,1,1,0,2.7,1,3.9467
Test06_NG_chg,충전,NG,110,1,1,0,2.7,1,3.9385
Test06_NG_chg,충전,NG,111,1,1,0,2.7,1,3.9358
Test06_NG_chg,충전,NG,112,1,1,0,2.7,1,3.9353
Test06_NG_chg,충전,NG,113,1,1,0,2.7,1,3.9363
Test06_NG_chg,충전,NG,114,1,1,0,2.7,1,3.9186
Test06_NG_chg,충전,NG,115,1,1,0,2.7,1,3.9441
Test06_NG_chg,충전,NG,116,1,1,0,2.7,1,3.9425
Test06_NG_chg,충전,NG,117,1,1,0,2.7,1,3.94
Test06_NG_chg,충전,NG,118,1,1,0,2.7,1,3.9409
Test06_NG_chg,충전,NG,119,1,1,0,2.7,1,3.9501
Test06_NG_chg,충전,NG,120,1,1,0,2.7,1,3.9577
Test06_NG_chg,충전,NG,121,1,1,0,2.7,1,3.946
Test06_NG_chg,충전,NG,122,1,1,0,2.7,1,3.9434
Test06_NG_chg,충전,NG,123,1,1,0,2.7,1,3.9357
Test06_NG_chg,충전,NG,124,1,1,0,2.7,1,3.9609
Test06_NG_chg,충전,NG,125,1,1,0,2.7,1,3.9625
Test06_NG_chg,충전,NG,126,1,1,0,2.7,1,3.9386
Test06_NG_chg,충전,NG,127,1,1,0,2.7,1,3.9487
Test06_NG_chg,충전,NG,128,1,1,0,2.7,1,3.9439
Test06_NG_chg,충전,NG,129,1,1,0,2.7,1,3.9448
Test06_NG_chg,충전,NG,130,1,1,0,2.7,1,3.9876
Test06_NG_chg,충전,NG,131,1,1,0,2.7,1,3.9596
Test06_NG_chg,충전,NG,132,1,1,0,2.7,1,3.9652
Test06_NG_chg,충전,NG,133,1,1,0,2.7,1,3.9364
Test06_NG_chg,충전,NG,134,1,1,0,2.7,1,3.9659
Test06_NG_chg,충전,NG,135,1,1,0,2.7,1,3.9604
Test06_NG_chg,충전,NG,136,1,1,0,2.7,1,3.9642
Test06_NG_chg,충전,NG,137,1,1,0,2.7,1,3.9339
Test06_NG_chg,충전,NG,138,1,1,0,2.7,1,3.9585
Test06_NG_chg,충전,NG,139,1,1,0,2.7,1,3.9367
Test06_NG_chg,충전,NG,140,1,1,0,2.7,1,3.9534
Test06_NG_chg,충전,NG,141,1,1,0,2.7,1,3.9521
Test06_NG_chg,충전,NG,142,1,1,0,2.7,1,3.9397
Test06_NG_chg,충전,NG,143,1,1,0,2.7,1,3.9521
Test06_NG_chg,충전,NG,144,1,1,0,2.7,1,3.9661
Test06_NG_chg,충전,NG,145,1,1,0,2.7,1,3.9355
Test06_NG_chg,충전,NG,146,1,1,0,2.7,1,3.9458
Test06_NG_chg,충전,NG,147,1,1,0,2.7,1,3.9287
Test06_NG_chg,충전,NG,148,1,1,0,2.7,1,3.9268
Test06_NG_chg,충전,NG,149,1,1,0,2.7,1,3.9722
Test06_NG_chg,충전,NG,150,1,1,0,2.7,1,3.933
Test06_NG_chg,충전,NG,151,1,1,0,2.7,1,3.9439
Test06_NG_chg,충전,NG,152,1,1,0,2.7,1,3.9237
Test06_NG_chg,충전,NG,153,1,1,0,2.7,1,3.9448
Test06_NG_chg,충전,NG,154,1,1,0,2.7,1,3.9434
Test06_NG_chg,충전,NG,155,1,1,0,2.7,1,3.9248
Test06_NG_chg,충전,NG,156,1,1,0,2.7,1,3.9521
Test06_NG_chg,충전,NG,157,1,1,0,2.7,1,3.9597
Test06_NG_chg,충전,NG,158,1,1,0,2.7,1,3.944
Test06_NG_chg,충전,NG,159,1,1,0,2.7,1,3.9268
Test06_NG_chg,충전,NG,160,1,1,0,2.7,1,3.9349
Test06_NG_chg,충전,NG,161,1,1,0,2.7,1,3.9702
Test06_NG_chg,충전,NG,162,1,1,0,2.7,1,3.9558
Test06_NG_chg,충전,NG,163,1,1,0,2.7,1,3.9309
Test06_NG_chg,충전,NG,164,1,1,0,2.7,1,3.9287
Test06_NG_chg,충전,NG,165,1,1,0,2.7,1,3.94
Test06_NG_chg,충전,NG,166,1,1,0,2.7,1,3.9337
Test06_NG_chg,충전,NG,167,1,1,0,2.7,1,3.9478
Test06_NG_chg,충전,NG,168,1,1,0,2.7,1,3.9405
Test06_NG_chg,충전,NG,169,1,1,0,2.7,1,3.9686
Test06_NG_chg,충전,NG,170,1,1,0,2.7,1,3.9477
Test06_NG_chg,충전,NG,171,1,1,0,2.7,1,3.9566
Test06_NG_chg,충전,NG,172,1,1,0,2.7,1,3.9282
Test06_NG_chg,충전,NG,173,1,1,0,2.7,1,3.9645
Test06_NG_chg,충전,NG,174,1,1,0,2.7,1,3.9602
Test06_NG_chg,충전,NG,175,1,1,0,2.7,1,3.9223
Test06_NG_chg,충전,NG,176,1,1,0,2.7,1,3.9542
Test06_NG_chg,충전,NG,177,1,1,0,2.7,1,3.9717
Test06_NG_chg,충전,NG,178,1,1,0,2.7,1,3.9627
Test06_NG_chg,충전,NG,179,1,1,0,2.7,1,3.9413
Test06_NG_chg,충전,NG,180,1,1,0,2.7,1,3.9431
Test06_NG_chg,충전,NG,181,1,1,0,2.7,1,3.9562
Test06_NG_chg,충전,NG,182,1,1,0,2.7,1,3.9307
Test06_NG_chg,충전,NG,183,1,1,0,2.7,1,3.9736
Test06_NG_chg,충전,NG,184,1,1,0,2.7,1,3.9618
Test06_NG_chg,충전,NG,185,1,1,0,2.7,1,3.9388
Test06_NG_chg,충전,NG,186,1,1,0,2.7,1,3.9502
Test06_NG_chg,충전,NG,187,1,1,0,2.7,1,3.9625
Test06_NG_chg,충전,NG,188,1,1,0,2.7,1,3.9606
Test06_NG_chg,충전,NG,189,1,1,0,2.7,1,3.9975
Test06_NG_chg,충전,NG,190,1,1,0,2.7,1,3.9642
Test06_NG_chg,충전,NG,191,1,1,0,2.7,1,3.9608
Test06_NG_chg,충전,NG,192,1,1,0,2.7,1,3.9587
Test06_NG_chg,충전,NG,193,1,1,0,2.7,1,3.9245
Test06_NG_chg,충전,NG,194,1,1,0,2.7,1,3.9421
Test06_NG_chg,충전,NG,195,1,1,0,2.7,1,3.9678
Test06_NG_chg,충전,NG,196,1,1,0,2.7,1,3.9568
Test06_NG_chg,충전,NG,197,1,1,0,2.7,1,3.9425
Test06_NG_chg,충전,NG,198,1,1,0,2.7,1,3.9608
Test06_NG_chg,충전,NG,199,1,1,0,2.7,1,3.9364
Test06_NG_chg,충전,NG,200,1,1,0,2.7,1,3.9348
Test06_NG_chg,충전,NG,201,1,1,0,2.7,1,3.9749
Test06_NG_chg,충전,NG,202,1,1,0,2.7,1,3.9461
Test06_NG_chg,충전,NG,203,1,1,0,2.7,1,3.9649
Test06_NG_chg,충전,NG,204,1,1,0,2.7,1,3.9543
Test06_NG_chg,충전,NG,205,1,1,0,2.7,1,3.962
Test06_NG_chg,충전,NG,206,1,1,0,2.7,1,3.9451
Test06_NG_chg,충전,NG,207,1,1,0,2.7,1,3.9546
Test06_NG_chg,충전,NG,208,1,1,0,2.7,1,3.926
Test06_NG_chg,충전,NG,209,1,1,0,2.7,1,3.9581
Test06_NG_chg,충전,NG,210,1,1,0,2.7,1,3.9477
Test06_NG_chg,충전,NG,211,1,1,0,2.7,1,3.942
Test06_NG_chg,충전,NG,212,1,1,0,2.7,1,3.9311
Test06_NG_chg,충전,NG,213,1,1,0,2.7,1,3.9369
Test06_NG_chg,충전,NG,214,1,1,0,2.7,1,3.9228
Test06_NG_chg,충전,NG,215,1,1,0,2.7,1,3.9746
Test06_NG_chg,충전,NG,216,1,1,0,2.7,1,3.9497
Test06_NG_chg,충전,NG,217,1,1,0,2.7,1,3.9434
Test06_NG_chg,충전,NG,218,1,1,0,2.7,1,3.9471
Test06_NG_chg,충전,NG,219,1,1,0,2.7,1,3.9503
Test06_NG_chg,충전,NG,220,1,1,0,2.7,1,3.9702
Test06_NG_chg,충전,NG,221,1,1,0,2.7,1,3.9503
Test06_NG_chg,충전,NG,222,1,1,0,2.7,1,3.936
Test06_NG_chg,충전,NG,223,1,1,0,2.7,1,3.9492
Test06_NG_chg,충전,NG,224,1,1,0,2.7,1,3.9347
Test06_NG_chg,충전,NG,225,1,1,0,2.7,1,3.9395
Test06_NG_chg,충전,NG,226,1,1,0,2.7,1,3.9401
Test06_NG_chg,충전,NG,227,1,1,0,2.7,1,3.9196
Test06_NG_chg,충전,NG,228,1,1,0,2.7,1,3.9668
Test06_NG_chg,충전,NG,229,1,1,0,2.7,1,3.9536
Test06_NG_chg,충전,NG,230,1,1,0,2.7,1,3.9189
Test06_NG_chg,충전,NG,231,1,1,0,2.7,1,3.9384
Test06_NG_chg,충전,NG,232,1,1,0,2.7,1,3.9229
Test06_NG_chg,충전,NG,233,1,1,0,2.7,1,3.9572
Test06_NG_chg,충전,NG,234,1,1,0,2.7,1,3.9179
Test06_NG_chg,충전,NG,235,1,1,0,2.7,1,3.9275
Test06_NG_chg,충전,NG,236,1,1,0,2.7,1,3.9768
Test06_NG_chg,충전,NG,237,1,1,0,2.7,1,3.9653
Test06_NG_chg,충전,NG,238,1,1,0,2.7,1,3.9265
Test06_NG_chg,충전,NG,239,1,1,0,2.7,1,3.964
Test06_NG_chg,충전,NG,240,1,1,0,2.7,1,3.9676
Test06_NG_chg,충전,NG,241,1,1,0,2.7,1,3.932
Test06_NG_chg,충전,NG,242,1,1,0,2.7,1,3.9671
Test06_NG_chg,충전,NG,243,1,1,0,2.7,1,3.9106
Test06_NG_chg,충전,NG,244,1,1,0,2.7,1,3.934
Test06_NG_chg,충전,NG,245,1,1,0,2.7,1,3.9635
Test06_NG_chg,충전,NG,246,1,1,0,2.7,1,3.9357
Test06_NG_chg,충전,NG,247,1,1,0,2.7,1,3.9431
Test06_NG_chg,충전,NG,248,1,1,0,2.7,1,3.9568
Test06_NG_chg,충전,NG,249,1,1,0,2.7,1,3.9643
Test06_NG_chg,충전,NG,250,1,1,0,2.7,1,3.9584
Test06_NG_chg,충전,NG,251,1,1,0,2.7,1,3.9758
Test06_NG_chg,충전,NG,252,1,1,0,2.7,1,3.9351
Test06_NG_chg,충전,NG,253,1,1,0,2.7,1,3.9755
Test06_NG_chg,충전,NG,254,1,1,0,2.7,1,3.9215
Test06_NG_chg,충전,NG,255,1,1,0,2.7,1,3.9371
Test06_NG_chg,충전,NG,256,1,1,0,2.7,1,3.9522
Test06_NG_chg,충전,NG,257,1,1,0,2.7,1,3.9336
Test06_NG_chg,충전,NG,258,1,1,0,2.7,1,3.9694
Test06_NG_chg,충전,NG,259,1,1,0,2.7,1,3.9427
Test06_NG_chg,충전,NG,260,1,1,0,2.7,1,3.9405
Test06_NG_chg,충전,NG,261,1,1,0,2.7,1,3.9346
Test06_NG_chg,충전,NG,262,1,1,0,2.7,1,3.9669
Test06_NG_chg,충전,NG,263,1,1,0,2.7,1,3.9599
Test06_NG_chg,충전,NG,264,1,1,0,2.7,1,3.9787
Test06_NG_chg,충전,NG,265,1,1,0,2.7,1,3.9351
Test06_NG_chg,충전,NG,266,1,1,0,2.7,1,3.9383
Test06_NG_chg,충전,NG,267,1,1,0,2.7,1,3.9596
Test06_NG_chg,충전,NG,268,1,1,0,2.7,1,3.9279
Test06_NG_chg,충전,NG,269,1,1,0,2.7,1,3.938
Test06_NG_chg,충전,NG,270,1,1,0,2.7,1,3.9377
Test06_NG_chg,충전,NG,271,1,1,0,2.7,1,3.947
Test06_NG_chg,충전,NG,272,1,1,0,2.7,1,3.9364
Test06_NG_chg,충전,NG,273,1,1,0,2.7,1,3.9317
Test06_NG_chg,충전,NG,274,1,1,0,2.7,1,3.9287
Test06_NG_chg,충전,NG,275,1,1,0,2.7,1,3.9519
Test06_NG_chg,충전,NG,276,1,1,0,2.7,1,3.9566
Test06_NG_chg,충전,NG,277,1,1,0,2.7,1,3.9391
Test06_NG_chg,충전,NG,278,1,1,0,2.7,1,3.9609
Test06_NG_chg,충전,NG,279,1,1,0,2.7,1,3.978
Test06_NG_chg,충전,NG,280,1,1,0,2.7,1,3.976
Test06_NG_chg,충전,NG,281,1,1,0,2.7,1,3.9379
Test06_NG_chg,충전,NG,282,1,1,0,2.7,1,3.933
Test06_NG_chg,충전,NG,283,1,1,0,2.7,1,3.9418
Test06_NG_chg,충전,NG,284,1,1,0,2.7,1,3.9385
Test06_NG_chg,충전,NG,285,1,1,0,2.7,1,3.9571
Test06_NG_chg,충전,NG,286,1,1,0,2.7,1,3.9893
Test06_NG_chg,충전,NG,287,1,1,0,2.7,1,3.9437
Test06_NG_chg,충전,NG,288,1,1,0,2.7,1,3.939
Test06_NG_chg,충전,NG,289,1,1,0,2.7,1,3.9679
Test06_NG_chg,충전,NG,290,1,1,0,2.7,1,3.9459
Test06_NG_chg,충전,NG,291,1,1,0,2.7,1,3.9668
Test06_NG_chg,충전,NG,292,1,1,0,2.7,1,3.9666
Test06_NG_chg,충전,NG,293,1,1,0,2.7,1,3.9392
Test06_NG_chg,충전,NG,294,1,1,0,2.7,1,3.93
Test06_NG_chg,충전,NG,295,1,1,0,2.7,1,3.9547
Test06_NG_chg,충전,NG,296,1,1,0,2.7,1,3.94
Test06_NG_chg,충전,NG,297,1,1,0,2.7,1,3.9378
Test06_NG_chg,충전,NG,298,1,1,0,2.7,1,3.9682
Test06_NG_chg,충전,NG,299,1,1,0,2.7,1,3.9454
Test06_NG_chg,충전,NG,300,1,1,0,2.7,1,3.9698
