파일,충방전,판정,시점,label,PCA_예측,이상점수_Q,이상점수_T2
Test04_OK_dchg,방전,OK,287,0,0,0.0564,0.9312
Test04_OK_dchg,방전,OK,288,0,0,0.0857,1.0284
Test04_OK_dchg,방전,OK,289,0,0,0.0442,2.1323
Test04_OK_dchg,방전,OK,290,0,0,0.0606,0.9471
Test04_OK_dchg,방전,OK,291,0,0,0.0398,0.9132
Test04_OK_dchg,방전,OK,292,0,0,0.0484,0.9076
Test04_OK_dchg,방전,OK,293,0,0,0.0408,0.9236
Test04_OK_dchg,방전,OK,294,0,0,0.0547,0.9283
Test04_OK_dchg,방전,OK,295,0,0,0.0438,0.9193
Test04_OK_dchg,방전,OK,296,0,0,0.0507,0.975
Test04_OK_dchg,방전,OK,297,0,0,0.0739,1.0419
Test04_OK_dchg,방전,OK,298,0,0,0.044,0.937
Test04_OK_dchg,방전,OK,299,0,0,0.037,2.4976
Test04_OK_dchg,방전,OK,300,0,0,0.064,0.9646
Test04_OK_dchg,방전,OK,301,0,0,0.1633,1.9752
Test04_OK_dchg,방전,OK,302,0,0,0.0652,1.0522
Test04_OK_dchg,방전,OK,303,0,0,0.0499,1.012
Test04_OK_dchg,방전,OK,304,0,0,0.0564,1.0366
Test04_OK_dchg,방전,OK,305,0,0,0.0694,1.0792
Test04_OK_dchg,방전,OK,306,0,0,0.0734,1.0193
Test04_OK_dchg,방전,OK,307,0,0,0.0419,1.8217
Test04_OK_dchg,방전,OK,308,0,0,0.0668,1.1761
Test04_OK_dchg,방전,OK,309,0,0,0.0703,1.0759
Test04_OK_dchg,방전,OK,310,0,0,0.0736,1.0641
Test04_OK_dchg,방전,OK,311,0,0,0.1193,2.0032
Test04_OK_dchg,방전,OK,312,0,0,0.0704,1.0278
Test04_OK_dchg,방전,OK,313,0,0,0.0571,0.9783
Test04_OK_dchg,방전,OK,314,0,0,0.0592,0.987
Test04_OK_dchg,방전,OK,315,0,0,0.0656,1.0278
Test04_OK_dchg,방전,OK,316,0,0,0.073,0.999
Test04_OK_dchg,방전,OK,317,0,0,0.102,1.0348
Test04_OK_dchg,방전,OK,318,0,0,0.0809,0.9902
Test04_OK_dchg,방전,OK,319,0,0,0.1286,1.981
Test04_OK_dchg,방전,OK,320,0,0,0.0653,1.0508
Test04_OK_dchg,방전,OK,321,0,0,0.1357,1.9789
Test04_OK_dchg,방전,OK,322,0,0,0.0704,1.0669
Test04_OK_dchg,방전,OK,323,0,0,0.1523,1.64
Test04_OK_dchg,방전,OK,324,0,0,0.0571,1.0701
Test04_OK_dchg,방전,OK,325,0,0,0.071,1.0574
Test04_OK_dchg,방전,OK,326,0,0,0.1448,1.3655
Test04_OK_dchg,방전,OK,327,0,0,0.0624,1.1926
Test04_OK_dchg,방전,OK,328,0,0,0.0712,1.228
Test04_OK_dchg,방전,OK,329,0,0,0.075,1.1532
Test04_OK_dchg,방전,OK,330,0,0,0.0714,1.0805
Test04_OK_dchg,방전,OK,331,0,0,0.0993,1.116
Test04_OK_dchg,방전,OK,332,0,0,0.0453,0.9341
Test04_OK_dchg,방전,OK,333,0,0,0.1021,1.0469
Test04_OK_dchg,방전,OK,334,0,0,0.1318,1.9758
Test04_OK_dchg,방전,OK,335,0,0,0.084,1.0368
Test04_OK_dchg,방전,OK,336,0,0,0.0789,0.9801
Test04_OK_dchg,방전,OK,337,0,0,0.1164,1.9914
Test04_OK_dchg,방전,OK,338,0,0,0.1014,1.1051
Test04_OK_dchg,방전,OK,339,0,0,0.0775,1.0686
Test04_OK_dchg,방전,OK,340,0,0,0.1403,1.6433
Test04_OK_dchg,방전,OK,341,0,0,0.1277,1.3932
Test04_OK_dchg,방전,OK,342,0,0,0.1015,1.2895
Test04_OK_dchg,방전,OK,343,0,0,0.0779,1.313
Test04_OK_dchg,방전,OK,344,0,0,0.0978,1.1692
Test04_OK_dchg,방전,OK,345,0,0,0.1021,1.4075
Test04_OK_dchg,방전,OK,346,0,0,0.1687,1.1071
Test04_OK_dchg,방전,OK,347,0,0,0.1435,1.1352
Test04_OK_dchg,방전,OK,348,0,0,0.1422,0.9614
Test04_OK_dchg,방전,OK,349,0,0,0.1942,0.7664
Test04_OK_dchg,방전,OK,350,0,0,0.1644,0.7479
Test04_OK_dchg,방전,OK,351,0,0,0.1653,0.7626
Test04_OK_dchg,방전,OK,352,0,0,0.1797,0.6556
Test04_OK_dchg,방전,OK,353,0,0,0.2101,0.5534
Test04_OK_dchg,방전,OK,354,0,0,0.2041,0.5029
Test04_OK_dchg,방전,OK,355,0,0,0.2076,0.5022
Test04_OK_dchg,방전,OK,356,0,0,0.2568,0.4881
Test04_OK_dchg,방전,OK,357,0,0,0.198,0.5216
Test04_OK_dchg,방전,OK,358,0,0,0.1769,0.5191
Test04_OK_dchg,방전,OK,359,0,0,0.1985,0.4897
Test04_OK_dchg,방전,OK,360,0,0,0.1995,0.5015
Test04_OK_dchg,방전,OK,361,0,0,0.1768,0.5187
Test04_OK_dchg,방전,OK,362,0,0,0.2005,0.486
Test04_OK_dchg,방전,OK,363,0,0,0.1682,0.4045
Test04_OK_dchg,방전,OK,364,0,0,0.1855,0.5225
Test04_OK_dchg,방전,OK,365,0,0,0.2057,0.3683
Test04_OK_dchg,방전,OK,366,0,0,0.1657,0.3915
Test04_OK_dchg,방전,OK,367,0,0,0.1519,0.3942
Test04_OK_dchg,방전,OK,368,0,0,0.1408,0.4071
Test04_OK_dchg,방전,OK,369,0,0,0.1366,0.4037
Test04_OK_dchg,방전,OK,370,0,0,0.2049,0.3422
Test04_OK_dchg,방전,OK,371,0,0,0.2046,0.3578
Test04_OK_dchg,방전,OK,372,0,0,0.1829,0.3608
Test04_OK_dchg,방전,OK,373,0,0,0.1523,0.3767
Test04_OK_dchg,방전,OK,374,0,0,0.1835,0.3501
Test04_OK_dchg,방전,OK,375,0,0,0.1961,0.3589
Test04_OK_dchg,방전,OK,376,0,0,0.146,0.3864
Test04_OK_dchg,방전,OK,377,0,0,0.1919,0.3706
Test04_OK_dchg,방전,OK,378,0,0,0.1501,0.3817
Test04_OK_dchg,방전,OK,379,0,0,0.177,0.3618
Test04_OK_dchg,방전,OK,380,0,0,0.1727,12.5182
Test04_OK_dchg,방전,OK,381,0,0,0.1931,11.9818
Test04_OK_dchg,방전,OK,382,0,0,0.1989,0.3485
Test04_OK_dchg,방전,OK,383,0,0,0.1353,0.3906
Test04_OK_dchg,방전,OK,384,0,0,0.1362,0.3949
Test04_OK_dchg,방전,OK,385,0,0,0.1571,0.3798
Test04_OK_dchg,방전,OK,386,0,0,0.2054,12.4717
Test04_OK_dchg,방전,OK,387,0,0,0.2008,11.9736
Test04_OK_dchg,방전,OK,388,0,0,0.1711,0.372
Test04_OK_dchg,방전,OK,389,0,0,0.1626,0.3681
Test04_OK_dchg,방전,OK,390,0,0,0.1592,0.3635
Test04_OK_dchg,방전,OK,391,0,0,0.1636,0.383
Test04_OK_dchg,방전,OK,392,0,0,0.1696,12.5447
Test04_OK_dchg,방전,OK,393,0,0,0.1254,12.0955
Test04_OK_dchg,방전,OK,394,0,0,0.1651,0.3723
Test04_OK_dchg,방전,OK,395,0,0,0.133,12.5388
Test04_OK_dchg,방전,OK,396,0,0,0.1861,11.9572
Test04_OK_dchg,방전,OK,397,0,0,0.1748,12.4619
Test04_OK_dchg,방전,OK,398,0,0,0.1306,12.0348
Test04_OK_dchg,방전,OK,399,0,0,0.1325,12.6012
Test04_OK_dchg,방전,OK,400,0,0,0.1662,12.0734
Test04_OK_dchg,방전,OK,401,0,0,0.149,0.3842
Test04_OK_dchg,방전,OK,402,0,0,0.1236,12.5801
Test04_OK_dchg,방전,OK,403,0,0,0.1736,0.4974
Test04_OK_dchg,방전,OK,404,0,0,0.1739,0.5005
Test04_OK_dchg,방전,OK,405,0,0,0.1386,0.5274
Test04_OK_dchg,방전,OK,406,0,0,0.1237,12.0727
Test04_OK_dchg,방전,OK,407,0,0,0.1257,12.5499
Test04_OK_dchg,방전,OK,408,0,0,0.2107,0.4786
Test04_OK_dchg,방전,OK,409,0,0,0.1554,0.5128
Test04_OK_dchg,방전,OK,410,0,0,0.1765,0.4986
Test04_OK_dchg,방전,OK,411,0,0,0.1607,12.0724
Test04_OK_dchg,방전,OK,412,0,0,0.1784,12.5486
Test04_OK_dchg,방전,OK,413,0,0,0.1588,12.0304
Test04_OK_dchg,방전,OK,414,0,0,0.0914,12.6255
Test04_OK_dchg,방전,OK,415,0,0,0.1336,0.535
Test04_OK_dchg,방전,OK,416,0,0,0.1487,0.5252
Test04_OK_dchg,방전,OK,417,0,0,0.2236,0.4689
Test04_OK_dchg,방전,OK,418,0,0,0.2056,0.4782
Test04_OK_dchg,방전,OK,419,0,0,0.1415,0.5284
Test04_OK_dchg,방전,OK,420,0,0,0.1458,0.5297
Test04_OK_dchg,방전,OK,421,0,0,0.1588,0.5105
Test04_OK_dchg,방전,OK,422,0,0,0.1308,0.5394
Test04_OK_dchg,방전,OK,423,0,0,0.1145,0.5614
Test04_OK_dchg,방전,OK,424,0,0,0.1241,0.5484
Test04_OK_dchg,방전,OK,425,0,0,0.1306,0.5441
Test04_OK_dchg,방전,OK,426,0,0,0.1411,0.5347
Test04_OK_dchg,방전,OK,427,0,0,0.1199,0.5447
Test04_OK_dchg,방전,OK,428,0,0,0.1311,0.5355
Test04_OK_dchg,방전,OK,429,0,0,0.1511,0.5128
Test04_OK_dchg,방전,OK,430,0,0,0.1394,0.5334
Test04_OK_dchg,방전,OK,431,0,0,0.1665,0.5075
Test04_OK_dchg,방전,OK,432,0,0,0.1477,0.5264
Test04_OK_dchg,방전,OK,433,0,0,0.1075,0.5668
Test04_OK_dchg,방전,OK,434,0,0,0.1285,0.5478
Test04_OK_dchg,방전,OK,435,0,0,0.1312,0.5323
Test04_OK_dchg,방전,OK,436,0,0,0.1035,0.5781
Test04_OK_dchg,방전,OK,437,0,0,0.1252,0.5457
Test04_OK_dchg,방전,OK,438,0,0,0.1099,0.5673
Test04_OK_dchg,방전,OK,439,0,0,0.1171,0.5538
Test04_OK_dchg,방전,OK,440,0,0,0.1176,0.5569
Test04_OK_dchg,방전,OK,441,0,0,0.1163,0.557
Test04_OK_dchg,방전,OK,442,0,0,0.1255,0.5531
Test04_OK_dchg,방전,OK,443,0,0,5.6565,1029.4342
Test04_OK_dchg,방전,OK,444,0,0,0.2018,511.6131
Test04_OK_dchg,방전,OK,445,0,0,0.0429,45.3402
Test04_OK_dchg,방전,OK,446,0,0,0.0717,30.6176
Test04_OK_dchg,방전,OK,447,0,0,0.2303,18.4003
Test04_OK_dchg,방전,OK,448,0,0,0.0204,23.9428
Test04_OK_dchg,방전,OK,449,0,0,0.0852,4.1008
Test04_OK_dchg,방전,OK,450,0,0,0.0896,13.4566
Test04_OK_dchg,방전,OK,451,0,0,0.0466,12.6039
Test04_OK_dchg,방전,OK,452,0,0,0.1612,1.8355
Test04_OK_dchg,방전,OK,453,0,0,0.0677,13.6784
Test04_OK_dchg,방전,OK,454,0,0,0.4637,17.7435
Test04_OK_dchg,방전,OK,455,0,0,0.0378,23.7721
Test04_OK_dchg,방전,OK,456,0,0,0.0439,18.9469
Test04_OK_dchg,방전,OK,457,0,0,0.107,21.3512
Test04_OK_dchg,방전,OK,458,0,0,0.043,8.5174
Test04_OK_dchg,방전,OK,459,0,0,0.1247,10.9993
Test04_OK_dchg,방전,OK,460,0,0,0.0088,9.6894
Test04_OK_dchg,방전,OK,461,0,0,0.0746,6.6958
Test04_OK_dchg,방전,OK,462,0,0,0.7407,7.1718
Test04_OK_dchg,방전,OK,463,0,0,0.0895,17.1902
Test04_OK_dchg,방전,OK,464,0,0,0.3333,19.7921
Test04_OK_dchg,방전,OK,465,0,0,0.1686,11.7973
Test04_OK_dchg,방전,OK,466,0,0,0.3478,23.7863
Test04_OK_dchg,방전,OK,467,0,0,0.041,2.0206
Test04_OK_dchg,방전,OK,468,0,0,0.0171,7.9977
Test04_OK_dchg,방전,OK,469,0,0,0.0635,11.7379
Test04_OK_dchg,방전,OK,470,0,0,0.1204,8.7116
Test04_OK_dchg,방전,OK,471,0,0,0.023,41.3245
Test04_OK_dchg,방전,OK,472,0,0,0.0464,17.0888
Test04_OK_dchg,방전,OK,473,0,0,0.1251,3.9295
Test04_OK_dchg,방전,OK,474,0,0,0.2931,0.3656
Test04_OK_dchg,방전,OK,475,0,0,0.2276,12.1367
Test04_OK_dchg,방전,OK,476,0,0,0.0657,7.9822
Test04_OK_dchg,방전,OK,477,0,0,0.0534,15.3662
Test04_OK_dchg,방전,OK,478,0,0,0.0953,6.7869
Test04_OK_dchg,방전,OK,479,0,0,0.0073,4.3275
Test04_OK_dchg,방전,OK,480,0,0,0.0049,2.5462
Test04_OK_dchg,방전,OK,481,0,0,0.4213,2.634
Test04_OK_dchg,방전,OK,482,0,0,0.0486,2.362
Test04_OK_dchg,방전,OK,483,0,0,0.3204,26.3412
Test04_OK_dchg,방전,OK,484,0,0,0.0511,8.2931
Test04_OK_dchg,방전,OK,485,0,0,0.0084,4.937
Test04_OK_dchg,방전,OK,486,0,0,0.0147,1.775
Test04_OK_dchg,방전,OK,487,0,0,0.24,16.6877
Test04_OK_dchg,방전,OK,488,0,0,0.0137,18.2565
Test04_OK_dchg,방전,OK,489,0,0,0.0453,5.6501
Test04_OK_dchg,방전,OK,490,0,0,0.0679,7.9621
Test04_OK_dchg,방전,OK,491,0,0,0.089,10.4301
Test04_OK_dchg,방전,OK,492,0,0,0.045,11.587
Test04_OK_dchg,방전,OK,493,0,0,0.0312,3.0519
Test04_OK_dchg,방전,OK,494,0,0,0.3683,31.9746
Test04_OK_dchg,방전,OK,495,0,0,0.0112,3.8016
Test04_OK_dchg,방전,OK,496,0,0,0.0032,30.7777
Test04_OK_dchg,방전,OK,497,0,0,0.062,1.0252
Test04_OK_dchg,방전,OK,498,0,0,0.0534,7.9126
Test04_OK_dchg,방전,OK,499,0,0,0.0309,0.8486
Test04_OK_dchg,방전,OK,500,0,0,0.241,10.1015
Test04_OK_dchg,방전,OK,501,0,0,0.0143,9.1863
Test04_OK_dchg,방전,OK,502,0,0,0.0156,15.5961
Test04_OK_dchg,방전,OK,503,0,0,0.0941,41.1019
Test04_OK_dchg,방전,OK,504,0,0,0.0114,7.6922
Test04_OK_dchg,방전,OK,505,0,0,0.2718,7.0721
Test04_OK_dchg,방전,OK,506,0,0,0.0336,3.3644
Test04_OK_dchg,방전,OK,507,0,0,0.2105,4.8691
Test04_OK_dchg,방전,OK,508,0,0,0.0733,7.6056
Test04_OK_dchg,방전,OK,509,0,0,0.0299,15.9054
Test04_OK_dchg,방전,OK,510,0,0,1.6937,35.0268
Test04_OK_dchg,방전,OK,511,0,0,0.1536,22.8148
Test04_OK_dchg,방전,OK,512,0,0,0.1579,26.4102
Test04_OK_dchg,방전,OK,513,0,0,0.2643,0.2011
Test04_OK_dchg,방전,OK,514,0,0,0.0708,0.6276
Test04_OK_dchg,방전,OK,515,0,0,0.2407,37.7483
Test04_OK_dchg,방전,OK,516,0,0,0.1488,1.3829
Test04_OK_dchg,방전,OK,517,0,0,0.0858,3.4308
Test04_OK_dchg,방전,OK,518,0,0,0.0012,14.3484
Test04_OK_dchg,방전,OK,519,0,0,0.0111,4.8538
Test04_OK_dchg,방전,OK,520,0,0,0.3074,42.2034
Test04_OK_dchg,방전,OK,521,0,0,0.0861,15.012
Test04_OK_dchg,방전,OK,522,0,0,0.0251,9.4984
Test04_OK_dchg,방전,OK,523,0,0,0.0485,8.915
Test04_OK_dchg,방전,OK,524,0,0,0.4316,2.7687
Test04_OK_dchg,방전,OK,525,0,0,0.1993,1.7541
Test04_OK_dchg,방전,OK,526,0,0,0.006,14.699
Test04_OK_dchg,방전,OK,527,0,0,0.0145,2.0753
Test04_OK_dchg,방전,OK,528,0,0,0.1356,4.5549
Test04_OK_dchg,방전,OK,529,0,0,0.0455,13.0983
Test04_OK_dchg,방전,OK,530,0,0,0.1066,0.7837
Test04_OK_dchg,방전,OK,531,0,0,0.0969,2.3745
Test04_OK_dchg,방전,OK,532,0,0,0.0085,8.9633
Test04_OK_dchg,방전,OK,533,0,0,0.2384,19.8615
Test04_OK_dchg,방전,OK,534,0,0,0.8609,44.1543
Test04_OK_dchg,방전,OK,535,0,0,0.042,2.8948
Test04_OK_dchg,방전,OK,536,0,0,0.0412,4.6503
Test04_OK_dchg,방전,OK,537,0,0,0.0193,14.3589
Test04_OK_dchg,방전,OK,538,0,0,0.1506,7.2228
Test04_OK_dchg,방전,OK,539,0,0,0.0344,17.8042
Test04_OK_dchg,방전,OK,540,0,0,0.1276,6.4377
Test04_OK_dchg,방전,OK,541,0,0,0.1282,7.9267
Test04_OK_dchg,방전,OK,542,0,0,0.0745,5.7145
Test04_OK_dchg,방전,OK,543,0,0,0.2408,4.3385
Test04_OK_dchg,방전,OK,544,0,0,0.0593,26.1519
Test04_OK_dchg,방전,OK,545,0,0,0.095,40.2906
Test04_OK_dchg,방전,OK,546,0,0,0.0457,3.5503
Test04_OK_dchg,방전,OK,547,0,0,0.0617,14.9325
Test04_OK_dchg,방전,OK,548,0,0,0.1102,3.1671
Test04_OK_dchg,방전,OK,549,0,0,0.1894,5.5891
Test04_OK_dchg,방전,OK,550,0,0,0.3725,22.3878
Test04_OK_dchg,방전,OK,551,0,0,0.1877,2.7022
Test04_OK_dchg,방전,OK,552,0,0,0.0165,8.3664
Test04_OK_dchg,방전,OK,553,0,0,0.5141,1.653
Test04_OK_dchg,방전,OK,554,0,0,0.0271,3.5849
Test04_OK_dchg,방전,OK,555,0,0,0.0699,0.6097
Test04_OK_dchg,방전,OK,556,0,0,0.1615,49.8572
Test04_OK_dchg,방전,OK,557,0,0,0.0031,8.3586
Test04_OK_dchg,방전,OK,558,0,0,0.8479,11.1975
Test04_OK_dchg,방전,OK,559,0,0,0.267,18.4058
Test04_OK_dchg,방전,OK,560,0,0,0.0799,5.5567
Test04_OK_dchg,방전,OK,561,0,0,0.0702,5.474
Test04_OK_dchg,방전,OK,562,0,0,0.0316,2.0164
Test04_OK_dchg,방전,OK,563,0,0,0.2092,15.0538
Test04_OK_dchg,방전,OK,564,0,0,0.0385,11.8544
Test04_OK_dchg,방전,OK,565,0,0,0.0651,2.4562
Test04_OK_dchg,방전,OK,566,0,0,0.0488,2.978
Test04_OK_dchg,방전,OK,567,0,0,0.126,12.3612
Test04_OK_dchg,방전,OK,568,0,0,0.0523,11.2094
Test04_OK_dchg,방전,OK,569,0,0,0.0322,0.6951
Test04_OK_dchg,방전,OK,570,0,0,0.0456,1.0393
Test04_OK_dchg,방전,OK,571,0,0,0.203,2.2981
Test04_OK_dchg,방전,OK,572,0,0,0.0203,4.8836
Test04_OK_dchg,방전,OK,573,0,0,0.0189,18.0585
Test04_OK_dchg,방전,OK,574,0,0,0.0301,17.5331
Test04_OK_dchg,방전,OK,575,0,0,0.0426,4.233
Test04_OK_dchg,방전,OK,576,0,0,0.0398,6.2308
Test04_OK_dchg,방전,OK,577,0,0,0.0167,1.615
Test04_OK_dchg,방전,OK,578,0,0,0.3379,10.0701
Test04_OK_dchg,방전,OK,579,0,0,0.205,14.0212
Test04_OK_dchg,방전,OK,580,0,0,0.2709,3.8711
Test04_OK_dchg,방전,OK,581,0,0,0.551,11.7114
Test04_OK_dchg,방전,OK,582,0,0,0.0177,11.3023
Test04_OK_dchg,방전,OK,583,0,0,0.041,17.0459
Test04_OK_dchg,방전,OK,584,0,0,0.3457,2.1702
Test04_OK_dchg,방전,OK,585,0,0,0.0373,26.0774
Test04_OK_dchg,방전,OK,586,0,0,0.0663,28.766
Test04_OK_dchg,방전,OK,587,0,0,0.0515,8.386
Test04_OK_dchg,방전,OK,588,0,0,0.0227,1.2719
Test04_OK_dchg,방전,OK,589,0,0,0.0728,4.9181
Test04_OK_dchg,방전,OK,590,0,0,0.1341,1.9768
Test04_OK_dchg,방전,OK,591,0,0,0.0222,39.7273
Test04_OK_dchg,방전,OK,592,0,0,0.0849,3.8612
Test04_OK_dchg,방전,OK,593,0,0,0.1229,9.1474
Test04_OK_dchg,방전,OK,594,0,0,0.0338,2.8483
Test04_OK_dchg,방전,OK,595,0,0,0.5454,23.0749
Test04_OK_dchg,방전,OK,596,0,0,0.0981,15.1217
Test04_OK_dchg,방전,OK,597,0,0,0.0156,19.8899
Test04_OK_dchg,방전,OK,598,0,0,0.1931,14.7068
Test04_OK_dchg,방전,OK,599,0,0,0.1835,3.5146
Test04_OK_dchg,방전,OK,600,0,0,0.0477,1.8338
Test04_OK_dchg,방전,OK,601,0,0,0.3442,17.0144
Test04_OK_dchg,방전,OK,602,0,0,0.2778,29.9319
Test04_OK_dchg,방전,OK,603,0,0,0.0528,23.9092
Test04_OK_dchg,방전,OK,604,0,0,0.054,15.3095
Test04_OK_dchg,방전,OK,605,0,0,0.0306,3.4151
Test04_OK_dchg,방전,OK,606,0,0,0.0325,7.4632
Test04_OK_dchg,방전,OK,607,0,0,0.023,2.0649
Test04_OK_dchg,방전,OK,608,0,0,0.0327,25.6964
Test04_OK_dchg,방전,OK,609,0,0,0.0169,11.9686
Test04_OK_dchg,방전,OK,610,0,0,0.0757,9.3146
Test04_OK_dchg,방전,OK,611,0,0,0.3465,3.4583
Test04_OK_dchg,방전,OK,612,0,0,0.0283,4.1565
Test04_OK_dchg,방전,OK,613,0,0,0.2194,19.3674
Test04_OK_dchg,방전,OK,614,0,0,0.1473,5.9999
Test04_OK_dchg,방전,OK,615,0,0,0.0368,15.5235
Test04_OK_dchg,방전,OK,616,0,0,0.3449,0.3734
Test04_OK_dchg,방전,OK,617,0,0,0.0287,28.3571
Test04_OK_dchg,방전,OK,618,0,0,0.1556,4.1692
Test04_OK_dchg,방전,OK,619,0,0,0.2236,4.4818
Test04_OK_dchg,방전,OK,620,0,0,0.0769,13.2911
Test04_OK_dchg,방전,OK,621,0,0,0.0447,7.7729
Test04_OK_dchg,방전,OK,622,0,0,0.0285,5.9718
Test04_OK_dchg,방전,OK,623,0,0,0.1377,1.6353
Test04_OK_dchg,방전,OK,624,0,0,0.0428,15.9589
Test04_OK_dchg,방전,OK,625,0,0,0.0616,9.3593
Test04_OK_dchg,방전,OK,626,0,0,0.1715,25.6394
Test04_OK_dchg,방전,OK,627,0,0,0.3076,4.3624
Test04_OK_dchg,방전,OK,628,0,0,0.2338,17.6594
Test04_OK_dchg,방전,OK,629,0,0,0.0647,13.2089
Test04_OK_dchg,방전,OK,630,0,0,0.1426,8.9388
Test04_OK_dchg,방전,OK,631,0,0,0.2244,12.2909
Test04_OK_dchg,방전,OK,632,0,0,0.0202,1.6796
Test04_OK_dchg,방전,OK,633,0,0,0.0244,11.1713
Test04_OK_dchg,방전,OK,634,0,0,0.0223,0.5637
Test04_OK_dchg,방전,OK,635,0,0,0.0291,25.2084
Test04_OK_dchg,방전,OK,636,0,0,0.0502,9.9149
Test04_OK_dchg,방전,OK,637,0,0,0.3967,18.6031
Test04_OK_dchg,방전,OK,638,0,0,0.0309,0.4669
Test04_OK_dchg,방전,OK,639,0,0,0.0178,3.3819
Test04_OK_dchg,방전,OK,640,0,0,0.0299,5.1481
Test04_OK_dchg,방전,OK,641,0,0,0.057,1.0969
Test04_OK_dchg,방전,OK,642,0,0,0.0702,22.8785
Test04_OK_dchg,방전,OK,643,0,0,0.0245,14.3397
Test04_OK_dchg,방전,OK,644,0,0,0.0154,3.251
Test04_OK_dchg,방전,OK,645,0,0,0.0268,1.2401
Test04_OK_dchg,방전,OK,646,0,0,0.12,5.542
Test04_OK_dchg,방전,OK,647,0,0,0.0222,5.8103
Test04_OK_dchg,방전,OK,648,0,0,0.1198,1.4594
Test04_OK_dchg,방전,OK,649,0,0,0.0284,14.5602
Test04_OK_dchg,방전,OK,650,0,0,0.1348,24.8642
Test04_OK_dchg,방전,OK,651,0,0,0.0866,3.6108
Test04_OK_dchg,방전,OK,652,0,0,0.8906,11.6556
Test04_OK_dchg,방전,OK,653,0,0,0.0447,2.3406
Test04_OK_dchg,방전,OK,654,0,0,0.0657,6.7114
Test04_OK_dchg,방전,OK,655,0,0,0.0439,13.2364
Test04_OK_dchg,방전,OK,656,0,0,0.0471,20.5872
Test04_OK_dchg,방전,OK,657,0,0,0.0381,2.7067
Test04_OK_dchg,방전,OK,658,0,0,0.2841,9.4038
Test04_OK_dchg,방전,OK,659,0,0,0.3258,4.0006
Test04_OK_dchg,방전,OK,660,0,0,0.0499,14.5555
Test04_OK_dchg,방전,OK,661,0,0,0.367,0.587
Test04_OK_dchg,방전,OK,662,0,0,0.0633,2.27
Test04_OK_dchg,방전,OK,663,0,0,0.0181,2.0525
Test04_OK_dchg,방전,OK,664,0,0,0.1983,2.7519
Test04_OK_dchg,방전,OK,665,0,0,0.0391,8.9044
Test04_OK_dchg,방전,OK,666,0,0,0.0635,15.8969
Test04_OK_dchg,방전,OK,667,0,0,0.016,16.5395
Test04_OK_dchg,방전,OK,668,0,0,0.0082,1.2163
Test04_OK_dchg,방전,OK,669,0,0,0.049,6.1903
Test04_OK_dchg,방전,OK,670,0,0,0.0849,1.0651
Test04_OK_dchg,방전,OK,671,0,0,0.0416,1.6843
Test04_OK_dchg,방전,OK,672,0,0,0.2671,1.4359
Test04_OK_dchg,방전,OK,673,0,0,0.056,3.2482
Test04_OK_dchg,방전,OK,674,0,0,1.1841,18.2546
Test04_OK_dchg,방전,OK,675,0,0,0.2563,21.116
Test04_OK_dchg,방전,OK,676,0,0,0.0222,17.0712
Test04_OK_dchg,방전,OK,677,0,0,0.0398,2.1819
Test04_OK_dchg,방전,OK,678,0,0,0.0299,1.4482
Test04_OK_dchg,방전,OK,679,0,0,0.1034,12.5697
Test04_OK_dchg,방전,OK,680,0,0,0.1357,6.0902
Test04_OK_dchg,방전,OK,681,0,0,0.3884,0.8255
Test04_OK_dchg,방전,OK,682,0,0,4.2327,4.5644
Test04_OK_dchg,방전,OK,683,0,0,0.0176,7.5859
Test04_OK_dchg,방전,OK,684,0,0,0.0356,0.7223
Test04_OK_dchg,방전,OK,685,0,0,0.1002,0.876
Test04_OK_dchg,방전,OK,686,0,0,0.0403,21.3332
Test04_OK_dchg,방전,OK,687,0,0,0.0738,3.7706
Test04_OK_dchg,방전,OK,688,0,0,0.1908,9.0834
Test04_OK_dchg,방전,OK,689,0,0,0.0276,3.6821
Test04_OK_dchg,방전,OK,690,0,0,0.0422,5.5409
Test04_OK_dchg,방전,OK,691,0,0,0.4338,20.1671
Test04_OK_dchg,방전,OK,692,0,0,0.1574,5.2712
Test04_OK_dchg,방전,OK,693,0,0,0.1254,5.7673
Test04_OK_dchg,방전,OK,694,0,0,0.22,9.74
Test04_OK_dchg,방전,OK,695,0,0,0.0727,6.9836
Test04_OK_dchg,방전,OK,696,0,0,0.065,1.256
Test04_OK_dchg,방전,OK,697,0,0,0.1012,5.052
Test04_OK_dchg,방전,OK,698,0,0,0.2293,7.1023
Test04_OK_dchg,방전,OK,699,0,0,0.0173,16.066
Test04_OK_dchg,방전,OK,700,0,0,0.0125,4.041
Test04_OK_dchg,방전,OK,701,0,0,0.0717,1.0288
Test04_OK_dchg,방전,OK,702,0,0,0.0758,3.8269
Test04_OK_dchg,방전,OK,703,0,0,0.0962,2.9206
Test04_OK_dchg,방전,OK,704,0,0,0.0323,9.3564
Test04_OK_dchg,방전,OK,705,0,0,0.1938,5.5859
Test04_OK_dchg,방전,OK,706,0,0,0.0437,17.5117
Test04_OK_dchg,방전,OK,707,0,0,0.286,18.4935
Test04_OK_dchg,방전,OK,708,0,0,0.0145,4.7917
Test04_OK_dchg,방전,OK,709,0,0,0.0441,5.5068
Test04_OK_dchg,방전,OK,710,0,0,0.0323,0.965
Test04_OK_dchg,방전,OK,711,0,0,0.2572,0.7784
