파일,충방전,판정,시점,label,예측,재구성오차
Test04_OK_dchg,방전,OK,294,0,0,0.006029
Test04_OK_dchg,방전,OK,295,0,0,0.004767
Test04_OK_dchg,방전,OK,296,0,0,0.006132
Test04_OK_dchg,방전,OK,297,0,0,0.009755
Test04_OK_dchg,방전,OK,298,0,0,0.005119
Test04_OK_dchg,방전,OK,299,0,0,0.202631
Test04_OK_dchg,방전,OK,300,0,0,0.007437
Test04_OK_dchg,방전,OK,301,0,0,0.228901
Test04_OK_dchg,방전,OK,302,0,0,0.015421
Test04_OK_dchg,방전,OK,303,0,0,0.012899
Test04_OK_dchg,방전,OK,304,0,0,0.014205
Test04_OK_dchg,방전,OK,305,0,0,0.016723
Test04_OK_dchg,방전,OK,306,0,0,0.015919
Test04_OK_dchg,방전,OK,307,0,0,0.1269
Test04_OK_dchg,방전,OK,308,0,0,0.028642
Test04_OK_dchg,방전,OK,309,0,0,0.016965
Test04_OK_dchg,방전,OK,310,0,0,0.017303
Test04_OK_dchg,방전,OK,311,0,0,0.20955
Test04_OK_dchg,방전,OK,312,0,0,0.016018
Test04_OK_dchg,방전,OK,313,0,0,0.013507
Test04_OK_dchg,방전,OK,314,0,0,0.01407
Test04_OK_dchg,방전,OK,315,0,0,0.015901
Test04_OK_dchg,방전,OK,316,0,0,0.016353
Test04_OK_dchg,방전,OK,317,0,0,0.014883
Test04_OK_dchg,방전,OK,318,0,0,0.011299
Test04_OK_dchg,방전,OK,319,0,0,0.204974
Test04_OK_dchg,방전,OK,320,0,0,0.017826
Test04_OK_dchg,방전,OK,321,0,0,0.204694
Test04_OK_dchg,방전,OK,322,0,0,0.019965
Test04_OK_dchg,방전,OK,323,0,0,0.168777
Test04_OK_dchg,방전,OK,324,0,0,0.02857
Test04_OK_dchg,방전,OK,325,0,0,0.030941
Test04_OK_dchg,방전,OK,326,0,0,0.129637
Test04_OK_dchg,방전,OK,327,0,0,0.048351
Test04_OK_dchg,방전,OK,328,0,0,0.052589
Test04_OK_dchg,방전,OK,329,0,0,0.039587
Test04_OK_dchg,방전,OK,330,0,0,0.037053
Test04_OK_dchg,방전,OK,331,0,0,0.035882
Test04_OK_dchg,방전,OK,332,0,0,0.028708
Test04_OK_dchg,방전,OK,333,0,0,0.029647
Test04_OK_dchg,방전,OK,334,0,0,0.175866
Test04_OK_dchg,방전,OK,335,0,0,0.037318
Test04_OK_dchg,방전,OK,336,0,0,0.028179
Test04_OK_dchg,방전,OK,337,0,0,0.163301
Test04_OK_dchg,방전,OK,338,0,0,0.052089
Test04_OK_dchg,방전,OK,339,0,0,0.047493
Test04_OK_dchg,방전,OK,340,0,0,0.125407
Test04_OK_dchg,방전,OK,341,0,0,0.093218
Test04_OK_dchg,방전,OK,342,0,0,0.09758
Test04_OK_dchg,방전,OK,343,0,0,0.096745
Test04_OK_dchg,방전,OK,344,0,0,0.082688
Test04_OK_dchg,방전,OK,345,0,0,0.080504
Test04_OK_dchg,방전,OK,346,0,0,0.063946
Test04_OK_dchg,방전,OK,347,0,0,0.059336
Test04_OK_dchg,방전,OK,348,0,0,0.039811
Test04_OK_dchg,방전,OK,349,0,0,0.029524
Test04_OK_dchg,방전,OK,350,0,0,0.023932
Test04_OK_dchg,방전,OK,351,0,0,0.023698
Test04_OK_dchg,방전,OK,352,0,0,0.015083
Test04_OK_dchg,방전,OK,353,0,0,0.010789
Test04_OK_dchg,방전,OK,354,0,0,0.008327
Test04_OK_dchg,방전,OK,355,0,0,0.007865
Test04_OK_dchg,방전,OK,356,0,0,0.011373
Test04_OK_dchg,방전,OK,357,0,0,0.007203
Test04_OK_dchg,방전,OK,358,0,0,0.005878
Test04_OK_dchg,방전,OK,359,0,0,0.00617
Test04_OK_dchg,방전,OK,360,0,0,0.006247
Test04_OK_dchg,방전,OK,361,0,0,0.005719
Test04_OK_dchg,방전,OK,362,0,0,0.005859
Test04_OK_dchg,방전,OK,363,0,0,0.005198
Test04_OK_dchg,방전,OK,364,0,0,0.006377
Test04_OK_dchg,방전,OK,365,0,0,0.006201
Test04_OK_dchg,방전,OK,366,0,0,0.004908
Test04_OK_dchg,방전,OK,367,0,0,0.004382
Test04_OK_dchg,방전,OK,368,0,0,0.004024
Test04_OK_dchg,방전,OK,369,0,0,0.00438
Test04_OK_dchg,방전,OK,370,0,0,0.005605
Test04_OK_dchg,방전,OK,371,0,0,0.00586
Test04_OK_dchg,방전,OK,372,0,0,0.004802
Test04_OK_dchg,방전,OK,373,0,0,0.003945
Test04_OK_dchg,방전,OK,374,0,0,0.004516
Test04_OK_dchg,방전,OK,375,0,0,0.00619
Test04_OK_dchg,방전,OK,376,0,0,0.003743
Test04_OK_dchg,방전,OK,377,0,0,0.005508
Test04_OK_dchg,방전,OK,378,0,0,0.003998
Test04_OK_dchg,방전,OK,379,0,0,0.004742
Test04_OK_dchg,방전,OK,380,0,0,1.303401
Test04_OK_dchg,방전,OK,381,0,0,1.236657
Test04_OK_dchg,방전,OK,382,0,0,0.005401
Test04_OK_dchg,방전,OK,383,0,0,0.003813
Test04_OK_dchg,방전,OK,384,0,0,0.004572
Test04_OK_dchg,방전,OK,385,0,0,0.004058
Test04_OK_dchg,방전,OK,386,0,0,1.302604
Test04_OK_dchg,방전,OK,387,0,0,1.239079
Test04_OK_dchg,방전,OK,388,0,0,0.005126
Test04_OK_dchg,방전,OK,389,0,0,0.004348
Test04_OK_dchg,방전,OK,390,0,0,0.004615
Test04_OK_dchg,방전,OK,391,0,0,0.004626
Test04_OK_dchg,방전,OK,392,0,0,1.299397
Test04_OK_dchg,방전,OK,393,0,0,1.239355
Test04_OK_dchg,방전,OK,394,0,0,0.00497
Test04_OK_dchg,방전,OK,395,0,0,1.297445
Test04_OK_dchg,방전,OK,396,0,0,1.242438
Test04_OK_dchg,방전,OK,397,0,0,1.297136
Test04_OK_dchg,방전,OK,398,0,0,1.242123
Test04_OK_dchg,방전,OK,399,0,0,1.296713
Test04_OK_dchg,방전,OK,400,0,0,1.242093
Test04_OK_dchg,방전,OK,401,0,0,0.005185
Test04_OK_dchg,방전,OK,402,0,0,1.295242
Test04_OK_dchg,방전,OK,403,0,0,0.004105
Test04_OK_dchg,방전,OK,404,0,0,0.004921
Test04_OK_dchg,방전,OK,405,0,0,0.003716
Test04_OK_dchg,방전,OK,406,0,0,1.243793
Test04_OK_dchg,방전,OK,407,0,0,1.293524
Test04_OK_dchg,방전,OK,408,0,0,0.006252
Test04_OK_dchg,방전,OK,409,0,0,0.004246
Test04_OK_dchg,방전,OK,410,0,0,0.004369
Test04_OK_dchg,방전,OK,411,0,0,1.244803
Test04_OK_dchg,방전,OK,412,0,0,1.294493
Test04_OK_dchg,방전,OK,413,0,0,1.245745
Test04_OK_dchg,방전,OK,414,0,0,1.293028
Test04_OK_dchg,방전,OK,415,0,0,0.004244
Test04_OK_dchg,방전,OK,416,0,0,0.004929
Test04_OK_dchg,방전,OK,417,0,0,0.011299
Test04_OK_dchg,방전,OK,418,0,0,0.014391
Test04_OK_dchg,방전,OK,419,0,0,0.017432
Test04_OK_dchg,방전,OK,420,0,0,0.025652
Test04_OK_dchg,방전,OK,421,0,0,0.037822
Test04_OK_dchg,방전,OK,422,0,0,0.049638
Test04_OK_dchg,방전,OK,423,0,0,0.063405
Test04_OK_dchg,방전,OK,424,0,0,0.085
Test04_OK_dchg,방전,OK,425,0,0,0.100913
Test04_OK_dchg,방전,OK,426,0,0,0.124958
Test04_OK_dchg,방전,OK,427,0,0,0.146267
Test04_OK_dchg,방전,OK,428,0,0,0.169972
Test04_OK_dchg,방전,OK,429,0,0,0.1986
Test04_OK_dchg,방전,OK,430,0,0,0.219301
Test04_OK_dchg,방전,OK,431,0,0,0.258297
Test04_OK_dchg,방전,OK,432,0,0,0.28135
Test04_OK_dchg,방전,OK,433,0,0,0.304757
Test04_OK_dchg,방전,OK,434,0,0,0.336833
Test04_OK_dchg,방전,OK,435,0,0,0.384461
Test04_OK_dchg,방전,OK,436,0,0,0.392036
Test04_OK_dchg,방전,OK,437,0,0,0.445208
Test04_OK_dchg,방전,OK,438,0,0,0.484752
Test04_OK_dchg,방전,OK,439,0,0,0.534856
Test04_OK_dchg,방전,OK,440,0,0,0.562658
Test04_OK_dchg,방전,OK,441,0,0,0.615788
Test04_OK_dchg,방전,OK,442,0,0,0.665118
Test04_OK_dchg,방전,OK,443,0,0,94.037853
Test04_OK_dchg,방전,OK,444,0,0,43.856922
Test04_OK_dchg,방전,OK,445,0,0,2.140454
Test04_OK_dchg,방전,OK,446,0,0,1.173327
Test04_OK_dchg,방전,OK,447,0,0,1.339594
Test04_OK_dchg,방전,OK,448,0,0,0.797549
Test04_OK_dchg,방전,OK,449,0,0,0.291932
Test04_OK_dchg,방전,OK,450,0,0,0.226854
Test04_OK_dchg,방전,OK,451,0,0,0.453204
Test04_OK_dchg,방전,OK,452,0,0,0.461717
Test04_OK_dchg,방전,OK,453,0,0,1.413178
Test04_OK_dchg,방전,OK,454,0,0,0.741661
Test04_OK_dchg,방전,OK,455,0,0,0.742381
Test04_OK_dchg,방전,OK,456,0,0,2.342241
Test04_OK_dchg,방전,OK,457,0,0,1.723283
Test04_OK_dchg,방전,OK,458,0,0,0.602106
Test04_OK_dchg,방전,OK,459,0,0,1.292653
Test04_OK_dchg,방전,OK,460,0,0,0.964039
Test04_OK_dchg,방전,OK,461,0,0,0.742034
Test04_OK_dchg,방전,OK,462,0,0,0.349581
Test04_OK_dchg,방전,OK,463,0,0,3.838091
Test04_OK_dchg,방전,OK,464,0,0,1.705014
Test04_OK_dchg,방전,OK,465,0,0,0.723296
Test04_OK_dchg,방전,OK,466,0,0,2.739509
Test04_OK_dchg,방전,OK,467,0,0,0.501945
Test04_OK_dchg,방전,OK,468,0,0,0.864523
Test04_OK_dchg,방전,OK,469,0,0,0.591256
Test04_OK_dchg,방전,OK,470,0,0,0.171116
Test04_OK_dchg,방전,OK,471,0,0,5.940384
Test04_OK_dchg,방전,OK,472,0,0,0.439465
Test04_OK_dchg,방전,OK,473,0,0,0.38415
Test04_OK_dchg,방전,OK,474,0,0,0.704708
Test04_OK_dchg,방전,OK,475,0,0,0.437822
Test04_OK_dchg,방전,OK,476,0,0,0.586953
Test04_OK_dchg,방전,OK,477,0,0,1.611815
Test04_OK_dchg,방전,OK,478,0,0,0.913252
Test04_OK_dchg,방전,OK,479,0,0,0.529719
Test04_OK_dchg,방전,OK,480,0,0,0.146695
Test04_OK_dchg,방전,OK,481,0,0,0.794105
Test04_OK_dchg,방전,OK,482,0,0,0.119504
Test04_OK_dchg,방전,OK,483,0,0,2.978288
Test04_OK_dchg,방전,OK,484,0,0,0.399094
Test04_OK_dchg,방전,OK,485,0,0,0.359561
Test04_OK_dchg,방전,OK,486,0,0,0.58343
Test04_OK_dchg,방전,OK,487,0,0,1.206407
Test04_OK_dchg,방전,OK,488,0,0,2.133256
Test04_OK_dchg,방전,OK,489,0,0,0.740727
Test04_OK_dchg,방전,OK,490,0,0,0.181303
Test04_OK_dchg,방전,OK,491,0,0,0.276074
Test04_OK_dchg,방전,OK,492,0,0,1.398317
Test04_OK_dchg,방전,OK,493,0,0,1.216843
Test04_OK_dchg,방전,OK,494,0,0,2.960204
Test04_OK_dchg,방전,OK,495,0,0,0.067246
Test04_OK_dchg,방전,OK,496,0,0,2.881891
Test04_OK_dchg,방전,OK,497,0,0,0.731329
Test04_OK_dchg,방전,OK,498,0,0,0.353864
Test04_OK_dchg,방전,OK,499,0,0,0.304943
Test04_OK_dchg,방전,OK,500,0,0,0.848062
Test04_OK_dchg,방전,OK,501,0,0,0.304426
Test04_OK_dchg,방전,OK,502,0,0,2.114509
Test04_OK_dchg,방전,OK,503,0,0,2.895948
Test04_OK_dchg,방전,OK,504,0,0,0.332662
Test04_OK_dchg,방전,OK,505,0,0,1.891707
Test04_OK_dchg,방전,OK,506,0,0,0.0669
Test04_OK_dchg,방전,OK,507,0,0,0.229103
Test04_OK_dchg,방전,OK,508,0,0,0.63382
Test04_OK_dchg,방전,OK,509,0,0,1.971638
Test04_OK_dchg,방전,OK,510,0,0,2.78544
Test04_OK_dchg,방전,OK,511,0,0,4.557727
Test04_OK_dchg,방전,OK,512,0,0,1.213025
Test04_OK_dchg,방전,OK,513,0,0,0.509734
Test04_OK_dchg,방전,OK,514,0,0,0.331489
Test04_OK_dchg,방전,OK,515,0,0,3.315119
Test04_OK_dchg,방전,OK,516,0,0,0.883104
Test04_OK_dchg,방전,OK,517,0,0,0.70057
Test04_OK_dchg,방전,OK,518,0,0,0.671275
Test04_OK_dchg,방전,OK,519,0,0,1.523082
Test04_OK_dchg,방전,OK,520,0,0,3.180262
Test04_OK_dchg,방전,OK,521,0,0,1.696102
Test04_OK_dchg,방전,OK,522,0,0,1.743565
Test04_OK_dchg,방전,OK,523,0,0,0.387422
Test04_OK_dchg,방전,OK,524,0,0,0.420989
Test04_OK_dchg,방전,OK,525,0,0,0.650779
Test04_OK_dchg,방전,OK,526,0,0,1.709665
Test04_OK_dchg,방전,OK,527,0,0,0.177706
Test04_OK_dchg,방전,OK,528,0,0,0.178938
Test04_OK_dchg,방전,OK,529,0,0,0.675984
Test04_OK_dchg,방전,OK,530,0,0,0.52021
Test04_OK_dchg,방전,OK,531,0,0,0.170617
Test04_OK_dchg,방전,OK,532,0,0,0.586764
Test04_OK_dchg,방전,OK,533,0,0,2.385486
Test04_OK_dchg,방전,OK,534,0,0,4.262186
Test04_OK_dchg,방전,OK,535,0,0,0.826125
Test04_OK_dchg,방전,OK,536,0,0,0.092129
Test04_OK_dchg,방전,OK,537,0,0,1.096978
Test04_OK_dchg,방전,OK,538,0,0,1.462593
Test04_OK_dchg,방전,OK,539,0,0,2.153975
Test04_OK_dchg,방전,OK,540,0,0,0.826807
Test04_OK_dchg,방전,OK,541,0,0,0.303347
Test04_OK_dchg,방전,OK,542,0,0,0.590468
Test04_OK_dchg,방전,OK,543,0,0,1.248377
Test04_OK_dchg,방전,OK,544,0,0,2.964099
Test04_OK_dchg,방전,OK,545,0,0,2.381804
Test04_OK_dchg,방전,OK,546,0,0,1.690221
Test04_OK_dchg,방전,OK,547,0,0,0.697789
Test04_OK_dchg,방전,OK,548,0,0,0.95012
Test04_OK_dchg,방전,OK,549,0,0,0.218217
Test04_OK_dchg,방전,OK,550,0,0,2.232454
Test04_OK_dchg,방전,OK,551,0,0,0.583964
Test04_OK_dchg,방전,OK,552,0,0,0.283696
Test04_OK_dchg,방전,OK,553,0,0,0.576607
Test04_OK_dchg,방전,OK,554,0,0,0.717953
Test04_OK_dchg,방전,OK,555,0,0,0.651703
Test04_OK_dchg,방전,OK,556,0,0,4.495754
Test04_OK_dchg,방전,OK,557,0,0,0.154535
Test04_OK_dchg,방전,OK,558,0,0,2.646987
Test04_OK_dchg,방전,OK,559,0,0,1.238759
Test04_OK_dchg,방전,OK,560,0,0,1.367694
Test04_OK_dchg,방전,OK,561,0,0,0.210404
Test04_OK_dchg,방전,OK,562,0,0,0.323213
Test04_OK_dchg,방전,OK,563,0,0,1.601453
Test04_OK_dchg,방전,OK,564,0,0,1.127013
Test04_OK_dchg,방전,OK,565,0,0,0.683605
Test04_OK_dchg,방전,OK,566,0,0,0.182988
Test04_OK_dchg,방전,OK,567,0,0,1.419095
Test04_OK_dchg,방전,OK,568,0,0,0.929776
Test04_OK_dchg,방전,OK,569,0,0,0.442281
Test04_OK_dchg,방전,OK,570,0,0,0.716407
Test04_OK_dchg,방전,OK,571,0,0,0.274996
Test04_OK_dchg,방전,OK,572,0,0,0.763317
Test04_OK_dchg,방전,OK,573,0,0,1.176824
Test04_OK_dchg,방전,OK,574,0,0,1.120228
Test04_OK_dchg,방전,OK,575,0,0,1.875655
Test04_OK_dchg,방전,OK,576,0,0,0.276509
Test04_OK_dchg,방전,OK,577,0,0,0.52077
Test04_OK_dchg,방전,OK,578,0,0,0.276829
Test04_OK_dchg,방전,OK,579,0,0,1.900255
Test04_OK_dchg,방전,OK,580,0,0,0.292291
Test04_OK_dchg,방전,OK,581,0,0,0.382158
Test04_OK_dchg,방전,OK,582,0,0,1.152693
Test04_OK_dchg,방전,OK,583,0,0,3.001387
Test04_OK_dchg,방전,OK,584,0,0,1.170724
Test04_OK_dchg,방전,OK,585,0,0,2.183396
Test04_OK_dchg,방전,OK,586,0,0,4.162965
Test04_OK_dchg,방전,OK,587,0,0,0.309401
Test04_OK_dchg,방전,OK,588,0,0,0.996657
Test04_OK_dchg,방전,OK,589,0,0,0.219801
Test04_OK_dchg,방전,OK,590,0,0,1.480859
Test04_OK_dchg,방전,OK,591,0,0,2.981874
Test04_OK_dchg,방전,OK,592,0,0,1.511866
Test04_OK_dchg,방전,OK,593,0,0,2.314226
Test04_OK_dchg,방전,OK,594,0,0,1.334041
Test04_OK_dchg,방전,OK,595,0,0,1.087857
Test04_OK_dchg,방전,OK,596,0,0,5.29477
Test04_OK_dchg,방전,OK,597,0,0,0.911691
Test04_OK_dchg,방전,OK,598,0,0,1.698362
Test04_OK_dchg,방전,OK,599,0,0,1.11326
Test04_OK_dchg,방전,OK,600,0,0,1.024038
Test04_OK_dchg,방전,OK,601,0,0,4.288573
Test04_OK_dchg,방전,OK,602,0,0,1.373606
Test04_OK_dchg,방전,OK,603,0,0,4.491406
Test04_OK_dchg,방전,OK,604,0,0,0.799813
Test04_OK_dchg,방전,OK,605,0,0,1.737002
Test04_OK_dchg,방전,OK,606,0,0,1.757388
Test04_OK_dchg,방전,OK,607,0,0,0.863065
Test04_OK_dchg,방전,OK,608,0,0,3.284236
Test04_OK_dchg,방전,OK,609,0,0,0.946829
Test04_OK_dchg,방전,OK,610,0,0,0.741163
Test04_OK_dchg,방전,OK,611,0,0,1.753841
Test04_OK_dchg,방전,OK,612,0,0,0.835792
Test04_OK_dchg,방전,OK,613,0,0,2.007171
Test04_OK_dchg,방전,OK,614,0,0,2.168534
Test04_OK_dchg,방전,OK,615,0,0,1.592957
Test04_OK_dchg,방전,OK,616,0,0,1.078065
Test04_OK_dchg,방전,OK,617,0,0,1.566663
Test04_OK_dchg,방전,OK,618,0,0,2.117546
Test04_OK_dchg,방전,OK,619,0,0,0.622048
Test04_OK_dchg,방전,OK,620,0,0,1.317886
Test04_OK_dchg,방전,OK,621,0,0,0.278698
Test04_OK_dchg,방전,OK,622,0,0,1.627107
Test04_OK_dchg,방전,OK,623,0,0,0.337553
Test04_OK_dchg,방전,OK,624,0,0,2.38227
Test04_OK_dchg,방전,OK,625,0,0,0.960022
Test04_OK_dchg,방전,OK,626,0,0,2.847281
Test04_OK_dchg,방전,OK,627,0,0,0.929414
Test04_OK_dchg,방전,OK,628,0,0,1.660997
Test04_OK_dchg,방전,OK,629,0,0,3.18623
Test04_OK_dchg,방전,OK,630,0,0,0.428042
Test04_OK_dchg,방전,OK,631,0,0,1.411784
Test04_OK_dchg,방전,OK,632,0,0,1.067771
Test04_OK_dchg,방전,OK,633,0,0,0.561392
Test04_OK_dchg,방전,OK,634,0,0,0.613478
Test04_OK_dchg,방전,OK,635,0,0,1.037417
Test04_OK_dchg,방전,OK,636,0,0,3.40266
Test04_OK_dchg,방전,OK,637,0,0,1.184816
Test04_OK_dchg,방전,OK,638,0,0,0.757334
Test04_OK_dchg,방전,OK,639,0,0,0.252198
Test04_OK_dchg,방전,OK,640,0,0,0.200373
Test04_OK_dchg,방전,OK,641,0,0,1.227387
Test04_OK_dchg,방전,OK,642,0,0,1.308769
Test04_OK_dchg,방전,OK,643,0,0,2.056586
Test04_OK_dchg,방전,OK,644,0,0,0.439123
Test04_OK_dchg,방전,OK,645,0,0,0.601951
Test04_OK_dchg,방전,OK,646,0,0,0.875251
Test04_OK_dchg,방전,OK,647,0,0,0.872532
Test04_OK_dchg,방전,OK,648,0,0,1.311729
Test04_OK_dchg,방전,OK,649,0,0,1.751701
Test04_OK_dchg,방전,OK,650,0,0,0.885711
Test04_OK_dchg,방전,OK,651,0,0,1.595367
Test04_OK_dchg,방전,OK,652,0,0,1.472809
Test04_OK_dchg,방전,OK,653,0,0,1.01376
Test04_OK_dchg,방전,OK,654,0,0,1.691837
Test04_OK_dchg,방전,OK,655,0,0,2.72777
Test04_OK_dchg,방전,OK,656,0,0,1.207921
Test04_OK_dchg,방전,OK,657,0,0,2.356459
Test04_OK_dchg,방전,OK,658,0,0,0.950026
Test04_OK_dchg,방전,OK,659,0,0,1.18097
Test04_OK_dchg,방전,OK,660,0,0,1.840335
Test04_OK_dchg,방전,OK,661,0,0,1.048021
Test04_OK_dchg,방전,OK,662,0,0,0.939586
Test04_OK_dchg,방전,OK,663,0,0,0.854723
Test04_OK_dchg,방전,OK,664,0,0,0.776471
Test04_OK_dchg,방전,OK,665,0,0,0.527497
Test04_OK_dchg,방전,OK,666,0,0,5.603448
Test04_OK_dchg,방전,OK,667,0,0,0.879056
Test04_OK_dchg,방전,OK,668,0,0,1.290233
Test04_OK_dchg,방전,OK,669,0,0,0.988832
Test04_OK_dchg,방전,OK,670,0,0,1.07937
Test04_OK_dchg,방전,OK,671,0,0,1.481482
Test04_OK_dchg,방전,OK,672,0,0,1.283898
Test04_OK_dchg,방전,OK,673,0,0,0.67638
Test04_OK_dchg,방전,OK,674,0,0,3.744424
Test04_OK_dchg,방전,OK,675,0,0,2.385846
Test04_OK_dchg,방전,OK,676,0,0,1.494369
Test04_OK_dchg,방전,OK,677,0,0,2.394933
Test04_OK_dchg,방전,OK,678,0,0,1.62876
Test04_OK_dchg,방전,OK,679,0,0,1.731072
Test04_OK_dchg,방전,OK,680,0,0,0.532284
Test04_OK_dchg,방전,OK,681,0,0,1.694867
Test04_OK_dchg,방전,OK,682,0,0,3.039505
Test04_OK_dchg,방전,OK,683,0,0,0.466842
Test04_OK_dchg,방전,OK,684,0,0,1.355731
Test04_OK_dchg,방전,OK,685,0,0,1.501318
Test04_OK_dchg,방전,OK,686,0,0,1.324301
Test04_OK_dchg,방전,OK,687,0,0,0.655091
Test04_OK_dchg,방전,OK,688,0,0,3.804785
Test04_OK_dchg,방전,OK,689,0,0,0.577978
Test04_OK_dchg,방전,OK,690,0,0,1.047349
Test04_OK_dchg,방전,OK,691,0,0,1.365913
Test04_OK_dchg,방전,OK,692,0,0,2.882771
Test04_OK_dchg,방전,OK,693,0,0,0.396391
Test04_OK_dchg,방전,OK,694,0,0,2.218725
Test04_OK_dchg,방전,OK,695,0,0,1.211693
Test04_OK_dchg,방전,OK,696,0,0,0.619231
Test04_OK_dchg,방전,OK,697,0,0,0.474678
Test04_OK_dchg,방전,OK,698,0,0,1.984954
Test04_OK_dchg,방전,OK,699,0,0,1.477775
Test04_OK_dchg,방전,OK,700,0,0,1.295769
Test04_OK_dchg,방전,OK,701,0,0,1.049048
Test04_OK_dchg,방전,OK,702,0,0,0.331679
Test04_OK_dchg,방전,OK,703,0,0,0.323457
Test04_OK_dchg,방전,OK,704,0,0,1.796165
Test04_OK_dchg,방전,OK,705,0,0,0.451194
Test04_OK_dchg,방전,OK,706,0,0,3.393899
Test04_OK_dchg,방전,OK,707,0,0,2.333914
Test04_OK_dchg,방전,OK,708,0,0,0.38127
Test04_OK_dchg,방전,OK,709,0,0,0.815936
Test04_OK_dchg,방전,OK,710,0,0,0.481245
Test04_OK_dchg,방전,OK,711,0,0,0.532495
Test04_OK_dchg,방전,OK,712,0,0,1.719571
Test04_OK_dchg,방전,OK,713,0,0,1.930168
Test04_OK_dchg,방전,OK,714,0,0,1.199319
Test04_OK_dchg,방전,OK,715,0,0,0.635644
Test04_OK_dchg,방전,OK,716,0,0,1.556338
Test04_OK_dchg,방전,OK,717,0,0,1.164678
Test04_OK_dchg,방전,OK,718,0,0,1.888795
Test04_OK_dchg,방전,OK,719,0,0,1.983056
Test04_OK_dchg,방전,OK,720,0,0,0.589307
Test04_OK_dchg,방전,OK,721,0,0,2.436042
Test04_OK_dchg,방전,OK,722,0,0,0.622061
Test04_OK_dchg,방전,OK,723,0,0,0.442304
Test04_OK_dchg,방전,OK,724,0,0,0.856615
Test04_OK_dchg,방전,OK,725,0,0,1.490745
Test04_OK_dchg,방전,OK,726,0,0,0.976585
Test04_OK_dchg,방전,OK,727,0,0,1.441471
Test04_OK_dchg,방전,OK,728,0,1,385.276161
Test04_OK_dchg,방전,OK,729,0,1,31.691427
Test04_OK_dchg,방전,OK,730,0,1,12.936799
Test04_OK_dchg,방전,OK,731,0,1,11.858595
Test04_OK_dchg,방전,OK,732,0,1,9.634832
Test04_OK_dchg,방전,OK,733,0,1,11.06417
Test04_OK_dchg,방전,OK,734,0,1,8.356016
Test04_OK_dchg,방전,OK,735,0,1,8.066479
Test04_OK_dchg,방전,OK,736,0,1,4.779375
Test04_OK_dchg,방전,OK,737,0,1,3.538468
Test04_OK_dchg,방전,OK,738,0,0,0.255745
Test04_OK_dchg,방전,OK,739,0,0,0.196436
Test04_OK_dchg,방전,OK,740,0,0,0.369006
Test04_OK_dchg,방전,OK,741,0,0,0.205283
Test04_OK_dchg,방전,OK,742,0,0,0.144385
Test04_OK_dchg,방전,OK,743,0,0,0.163252
Test04_OK_dchg,방전,OK,744,0,0,0.155472
Test04_OK_dchg,방전,OK,745,0,0,0.192832
Test04_OK_dchg,방전,OK,746,0,0,0.479139
Test04_OK_dchg,방전,OK,747,0,0,0.092817
Test04_OK_dchg,방전,OK,748,0,0,0.156857
Test04_OK_dchg,방전,OK,749,0,0,0.425656
Test04_OK_dchg,방전,OK,750,0,0,0.287244
Test04_OK_dchg,방전,OK,751,0,0,0.051675
Test04_OK_dchg,방전,OK,752,0,0,0.178376
Test04_OK_dchg,방전,OK,753,0,0,0.256418
Test04_OK_dchg,방전,OK,754,0,0,0.202964
Test04_OK_dchg,방전,OK,755,0,0,0.07197
Test04_OK_dchg,방전,OK,756,0,0,0.076672
Test04_OK_dchg,방전,OK,757,0,0,0.139583
Test04_OK_dchg,방전,OK,758,0,0,0.067701
Test04_OK_dchg,방전,OK,759,0,0,0.208145
Test04_OK_dchg,방전,OK,760,0,0,0.115183
Test04_OK_dchg,방전,OK,761,0,0,0.042465
Test04_OK_dchg,방전,OK,762,0,0,0.062683
Test04_OK_dchg,방전,OK,763,0,0,0.095766
Test04_OK_dchg,방전,OK,764,0,0,0.511813
Test04_OK_dchg,방전,OK,765,0,0,0.179146
Test04_OK_dchg,방전,OK,766,0,0,0.118382
Test04_OK_dchg,방전,OK,767,0,0,0.106748
Test04_OK_dchg,방전,OK,768,0,0,0.078182
Test04_OK_dchg,방전,OK,769,0,0,0.059045
Test04_OK_dchg,방전,OK,770,0,0,0.080878
Test04_OK_dchg,방전,OK,771,0,0,0.15902
Test04_OK_dchg,방전,OK,772,0,0,0.454451
Test04_OK_dchg,방전,OK,773,0,0,0.162847
Test04_OK_dchg,방전,OK,774,0,0,0.104944
Test04_OK_dchg,방전,OK,775,0,0,0.081379
Test04_OK_dchg,방전,OK,776,0,0,0.085461
Test04_OK_dchg,방전,OK,777,0,0,0.050562
Test04_OK_dchg,방전,OK,778,0,0,0.077925
Test04_OK_dchg,방전,OK,779,0,0,0.084552
Test04_OK_dchg,방전,OK,780,0,0,0.13779
Test04_OK_dchg,방전,OK,781,0,0,0.115411
Test04_OK_dchg,방전,OK,782,0,0,0.152479
Test04_OK_dchg,방전,OK,783,0,0,0.231298
Test04_OK_dchg,방전,OK,784,0,0,0.38453
Test04_OK_dchg,방전,OK,785,0,0,0.161535
Test04_OK_dchg,방전,OK,786,0,0,0.130461
Test04_OK_dchg,방전,OK,787,0,0,0.11197
Test04_OK_dchg,방전,OK,788,0,0,0.114751
Test04_OK_dchg,방전,OK,789,0,0,0.085424
Test04_OK_dchg,방전,OK,790,0,0,0.036945
Test04_OK_dchg,방전,OK,791,0,0,0.025431
Test04_OK_dchg,방전,OK,792,0,0,0.0144
