파일,충방전,판정,시점,label,예측,이상확률
Test04_OK_dchg,방전,OK,1109,0,0,0.0013
Test04_OK_dchg,방전,OK,1110,0,0,0.0016
Test04_OK_dchg,방전,OK,1111,0,0,0.0013
Test04_OK_dchg,방전,OK,1112,0,0,0.0013
Test04_OK_dchg,방전,OK,1113,0,0,0.0013
Test04_OK_dchg,방전,OK,1114,0,0,0.0013
Test04_OK_dchg,방전,OK,1115,0,0,0.0013
Test04_OK_dchg,방전,OK,1116,0,0,0.0013
Test04_OK_dchg,방전,OK,1117,0,0,0.0013
Test04_OK_dchg,방전,OK,1118,0,0,0.0014
Test04_OK_dchg,방전,OK,1119,0,0,0.0013
Test04_OK_dchg,방전,OK,1120,0,0,0.0013
Test04_OK_dchg,방전,OK,1121,0,0,0.0013
Test04_OK_dchg,방전,OK,1122,0,0,0.0013
Test04_OK_dchg,방전,OK,1123,0,0,0.0013
Test04_OK_dchg,방전,OK,1124,0,0,0.0013
Test04_OK_dchg,방전,OK,1125,0,0,0.0014
Test04_OK_dchg,방전,OK,1126,0,0,0.0013
Test04_OK_dchg,방전,OK,1127,0,0,0.0013
Test04_OK_dchg,방전,OK,1128,0,0,0.0013
Test04_OK_dchg,방전,OK,1129,0,0,0.0013
Test04_OK_dchg,방전,OK,1130,0,0,0.0014
Test04_OK_dchg,방전,OK,1131,0,0,0.0028
Test04_OK_dchg,방전,OK,1132,0,0,0.0014
Test04_OK_dchg,방전,OK,1133,0,0,0.0013
Test04_OK_dchg,방전,OK,1134,0,0,0.0013
Test04_OK_dchg,방전,OK,1135,0,0,0.0013
Test04_OK_dchg,방전,OK,1136,0,0,0.0014
Test04_OK_dchg,방전,OK,1137,0,0,0.0014
Test04_OK_dchg,방전,OK,1138,0,0,0.0014
Test04_OK_dchg,방전,OK,1139,0,0,0.0014
Test04_OK_dchg,방전,OK,1140,0,0,0.0029
Test04_OK_dchg,방전,OK,1141,0,0,0.0014
Test04_OK_dchg,방전,OK,1142,0,0,0.0013
Test04_OK_dchg,방전,OK,1143,0,0,0.0013
Test04_OK_dchg,방전,OK,1144,0,0,0.0013
Test04_OK_dchg,방전,OK,1145,0,0,0.0013
Test04_OK_dchg,방전,OK,1146,0,0,0.0013
Test04_OK_dchg,방전,OK,1147,0,0,0.0013
Test04_OK_dchg,방전,OK,1148,0,0,0.0028
Test04_OK_dchg,방전,OK,1149,0,0,0.0014
Test04_OK_dchg,방전,OK,1150,0,0,0.0013
Test04_OK_dchg,방전,OK,1151,0,0,0.0013
Test04_OK_dchg,방전,OK,1152,0,0,0.0013
Test04_OK_dchg,방전,OK,1153,0,0,0.0013
Test04_OK_dchg,방전,OK,1154,0,0,0.0013
Test04_OK_dchg,방전,OK,1155,0,0,0.0013
Test04_OK_dchg,방전,OK,1156,0,0,0.0013
Test04_OK_dchg,방전,OK,1157,0,0,0.0013
Test04_OK_dchg,방전,OK,1158,0,0,0.0013
Test04_OK_dchg,방전,OK,1159,0,0,0.0013
Test04_OK_dchg,방전,OK,1160,0,0,0.0028
Test04_OK_dchg,방전,OK,1161,0,0,0.0013
Test04_OK_dchg,방전,OK,1162,0,0,0.0013
Test04_OK_dchg,방전,OK,1163,0,0,0.0013
Test04_OK_dchg,방전,OK,1164,0,0,0.0013
Test04_OK_dchg,방전,OK,1165,0,0,0.0013
Test04_OK_dchg,방전,OK,1166,0,0,0.0013
Test04_OK_dchg,방전,OK,1167,0,0,0.0013
Test04_OK_dchg,방전,OK,1168,0,0,0.0013
Test04_OK_dchg,방전,OK,1169,0,0,0.0013
Test04_OK_dchg,방전,OK,1170,0,0,0.0013
Test04_OK_dchg,방전,OK,1171,0,0,0.0013
Test04_OK_dchg,방전,OK,1172,0,0,0.0013
Test04_OK_dchg,방전,OK,1173,0,0,0.0013
Test04_OK_dchg,방전,OK,1174,0,0,0.0013
Test04_OK_dchg,방전,OK,1175,0,0,0.0013
Test04_OK_dchg,방전,OK,1176,0,0,0.0013
Test04_OK_dchg,방전,OK,1177,0,0,0.0013
Test04_OK_dchg,방전,OK,1178,0,0,0.0013
Test04_OK_dchg,방전,OK,1179,0,0,0.0013
Test04_OK_dchg,방전,OK,1180,0,0,0.0013
Test04_OK_dchg,방전,OK,1181,0,0,0.0013
Test04_OK_dchg,방전,OK,1182,0,0,0.0013
Test04_OK_dchg,방전,OK,1183,0,0,0.0013
Test04_OK_dchg,방전,OK,1184,0,0,0.0013
Test04_OK_dchg,방전,OK,1185,0,0,0.0013
Test04_OK_dchg,방전,OK,1186,0,0,0.0028
Test04_OK_dchg,방전,OK,1187,0,0,0.0013
Test04_OK_dchg,방전,OK,1188,0,0,0.0013
Test04_OK_dchg,방전,OK,1189,0,0,0.0013
Test04_OK_dchg,방전,OK,1190,0,0,0.0013
Test04_OK_dchg,방전,OK,1191,0,0,0.0013
Test04_OK_dchg,방전,OK,1192,0,0,0.0013
Test04_OK_dchg,방전,OK,1193,0,0,0.0013
Test04_OK_dchg,방전,OK,1194,0,0,0.0013
Test04_OK_dchg,방전,OK,1195,0,0,0.0013
Test04_OK_dchg,방전,OK,1196,0,0,0.0013
Test04_OK_dchg,방전,OK,1197,0,0,0.0013
Test04_OK_dchg,방전,OK,1198,0,0,0.0016
Test04_OK_dchg,방전,OK,1199,0,0,0.0013
Test04_OK_dchg,방전,OK,1200,0,0,0.0016
Test04_OK_dchg,방전,OK,1201,0,0,0.0013
Test04_OK_dchg,방전,OK,1202,0,0,0.0013
Test04_OK_dchg,방전,OK,1203,0,0,0.0013
Test04_OK_dchg,방전,OK,1204,0,0,0.0016
Test04_OK_dchg,방전,OK,1205,0,0,0.0016
Test04_OK_dchg,방전,OK,1206,0,0,0.0013
Test04_OK_dchg,방전,OK,1207,0,0,0.0016
Test04_OK_dchg,방전,OK,1208,0,0,0.0013
Test04_OK_dchg,방전,OK,1209,0,0,0.0016
Test04_OK_dchg,방전,OK,1210,0,0,0.0016
Test04_OK_dchg,방전,OK,1211,0,0,0.0013
Test04_OK_dchg,방전,OK,1212,0,0,0.0013
Test04_OK_dchg,방전,OK,1213,0,0,0.0016
Test04_OK_dchg,방전,OK,1214,0,0,0.0016
Test04_OK_dchg,방전,OK,1215,0,0,0.0016
Test04_OK_dchg,방전,OK,1216,0,0,0.0016
Test04_OK_dchg,방전,OK,1217,0,0,0.0016
Test04_OK_dchg,방전,OK,1218,0,0,0.0016
Test04_OK_dchg,방전,OK,1219,0,0,0.0016
Test04_OK_dchg,방전,OK,1220,0,0,0.0016
Test04_OK_dchg,방전,OK,1221,0,0,0.0016
Test04_OK_dchg,방전,OK,1222,0,0,0.0016
Test04_OK_dchg,방전,OK,1223,0,0,0.0016
Test04_OK_dchg,방전,OK,1224,0,0,0.0009
Test04_OK_dchg,방전,OK,1225,0,0,0.0016
Test04_OK_dchg,방전,OK,1226,0,0,0.0016
Test04_OK_dchg,방전,OK,1227,0,0,0.0016
Test04_OK_dchg,방전,OK,1228,0,0,0.0007
Test04_OK_dchg,방전,OK,1229,0,0,0.0016
Test04_OK_dchg,방전,OK,1230,0,0,0.0016
Test04_OK_dchg,방전,OK,1231,0,0,0.0031
Test04_OK_dchg,방전,OK,1232,0,0,0.0016
Test04_OK_dchg,방전,OK,1233,0,0,0.0016
Test04_OK_dchg,방전,OK,1234,0,0,0.0016
Test04_OK_dchg,방전,OK,1235,0,0,0.0007
Test04_OK_dchg,방전,OK,1236,0,0,0.0016
Test04_OK_dchg,방전,OK,1237,0,0,0.0016
Test04_OK_dchg,방전,OK,1238,0,0,0.0016
Test04_OK_dchg,방전,OK,1239,0,0,0.0016
Test04_OK_dchg,방전,OK,1240,0,0,0.0016
Test04_OK_dchg,방전,OK,1241,0,0,0.0016
Test04_OK_dchg,방전,OK,1242,0,0,0.0016
Test04_OK_dchg,방전,OK,1243,0,0,0.0009
Test04_OK_dchg,방전,OK,1244,0,0,0.0016
Test04_OK_dchg,방전,OK,1245,0,0,0.0016
Test04_OK_dchg,방전,OK,1246,0,0,0.0009
Test04_OK_dchg,방전,OK,1247,0,0,0.0016
Test04_OK_dchg,방전,OK,1248,0,0,0.0007
Test04_OK_dchg,방전,OK,1249,0,0,0.0009
Test04_OK_dchg,방전,OK,1250,0,0,0.0007
Test04_OK_dchg,방전,OK,1251,0,0,0.0006
Test04_OK_dchg,방전,OK,1252,0,0,0.0006
Test04_OK_dchg,방전,OK,1253,0,0,0.0007
Test04_OK_dchg,방전,OK,1254,0,0,0.0006
Test04_OK_dchg,방전,OK,1255,0,0,0.0006
Test04_OK_dchg,방전,OK,1256,0,0,0.0007
Test04_OK_dchg,방전,OK,1257,0,0,0.0007
Test04_OK_dchg,방전,OK,1258,0,0,0.0007
Test04_OK_dchg,방전,OK,1259,0,0,0.0006
Test04_OK_dchg,방전,OK,1260,0,0,0.0007
Test04_OK_dchg,방전,OK,1261,0,0,0.0007
Test04_OK_dchg,방전,OK,1262,0,0,0.0006
Test04_OK_dchg,방전,OK,1263,0,0,0.0007
Test04_OK_dchg,방전,OK,1264,0,0,0.0022
Test04_OK_dchg,방전,OK,1265,0,0,0.0013
Test04_OK_dchg,방전,OK,1266,0,0,0.0013
Test04_OK_dchg,방전,OK,1267,0,0,0.0006
Test04_OK_dchg,방전,OK,1268,0,0,0.0007
Test04_OK_dchg,방전,OK,1269,0,0,0.0006
Test04_OK_dchg,방전,OK,1270,0,0,0.0009
Test04_OK_dchg,방전,OK,1271,0,0,0.0006
Test04_OK_dchg,방전,OK,1272,0,0,0.0007
Test04_OK_dchg,방전,OK,1273,0,0,0.0007
Test04_OK_dchg,방전,OK,1274,0,0,0.0007
Test04_OK_dchg,방전,OK,1275,0,0,0.0007
Test04_OK_dchg,방전,OK,1276,0,0,0.0007
Test04_OK_dchg,방전,OK,1277,0,0,0.0013
Test04_OK_dchg,방전,OK,1278,0,0,0.0013
Test04_OK_dchg,방전,OK,1279,0,0,0.0013
Test04_OK_dchg,방전,OK,1280,0,0,0.0013
Test04_OK_dchg,방전,OK,1281,0,0,0.0006
Test04_OK_dchg,방전,OK,1282,0,0,0.0013
Test04_OK_dchg,방전,OK,1283,0,0,0.0013
Test04_OK_dchg,방전,OK,1284,0,0,0.0013
Test04_OK_dchg,방전,OK,1285,0,0,0.0013
Test04_OK_dchg,방전,OK,1286,0,0,0.0013
Test04_OK_dchg,방전,OK,1287,0,0,0.0013
Test04_OK_dchg,방전,OK,1288,0,0,0.0013
Test04_OK_dchg,방전,OK,1289,0,0,0.0013
Test04_OK_dchg,방전,OK,1290,0,0,0.0013
Test04_OK_dchg,방전,OK,1291,0,0,0.0013
Test04_OK_dchg,방전,OK,1292,0,0,0.0013
Test04_OK_dchg,방전,OK,1293,0,0,0.0013
Test04_OK_dchg,방전,OK,1294,0,0,0.0013
Test04_OK_dchg,방전,OK,1295,0,0,0.0013
Test04_OK_dchg,방전,OK,1296,0,0,0.0013
Test04_OK_dchg,방전,OK,1297,0,0,0.0013
Test04_OK_dchg,방전,OK,1298,0,0,0.0013
Test04_OK_dchg,방전,OK,1299,0,0,0.0013
Test04_OK_dchg,방전,OK,1300,0,0,0.0013
Test04_OK_dchg,방전,OK,1301,0,0,0.0013
Test04_OK_dchg,방전,OK,1302,0,0,0.0013
Test04_OK_dchg,방전,OK,1303,0,0,0.0013
Test04_OK_dchg,방전,OK,1304,0,0,0.0013
Test04_OK_dchg,방전,OK,1305,0,0,0.0013
Test04_OK_dchg,방전,OK,1306,0,0,0.0013
Test04_OK_dchg,방전,OK,1307,0,0,0.0013
Test04_OK_dchg,방전,OK,1308,0,0,0.0013
Test04_OK_dchg,방전,OK,1309,0,0,0.0013
Test04_OK_dchg,방전,OK,1310,0,0,0.0013
Test04_OK_dchg,방전,OK,1311,0,0,0.0013
Test04_OK_dchg,방전,OK,1312,0,0,0.0013
Test04_OK_dchg,방전,OK,1313,0,0,0.0013
Test04_OK_dchg,방전,OK,1314,0,0,0.0013
Test04_OK_dchg,방전,OK,1315,0,0,0.0013
Test04_OK_dchg,방전,OK,1316,0,0,0.0013
Test04_OK_dchg,방전,OK,1317,0,0,0.0013
Test04_OK_dchg,방전,OK,1318,0,0,0.0013
Test04_OK_dchg,방전,OK,1319,0,0,0.0013
Test04_OK_dchg,방전,OK,1320,0,0,0.0013
Test04_OK_dchg,방전,OK,1321,0,0,0.0013
Test04_OK_dchg,방전,OK,1322,0,0,0.0013
Test04_OK_dchg,방전,OK,1323,0,0,0.0013
Test04_OK_dchg,방전,OK,1324,0,0,0.0013
Test04_OK_dchg,방전,OK,1325,0,0,0.0013
Test04_OK_dchg,방전,OK,1326,0,0,0.0013
Test04_OK_dchg,방전,OK,1327,0,0,0.0013
Test04_OK_dchg,방전,OK,1328,0,0,0.0013
Test04_OK_dchg,방전,OK,1329,0,0,0.0013
Test04_OK_dchg,방전,OK,1330,0,0,0.0013
Test04_OK_dchg,방전,OK,1331,0,0,0.0013
Test04_OK_dchg,방전,OK,1332,0,0,0.0013
Test04_OK_dchg,방전,OK,1333,0,0,0.0013
Test04_OK_dchg,방전,OK,1334,0,0,0.0013
Test04_OK_dchg,방전,OK,1335,0,0,0.0013
Test04_OK_dchg,방전,OK,1336,0,0,0.0013
Test04_OK_dchg,방전,OK,1337,0,0,0.0013
Test04_OK_dchg,방전,OK,1338,0,0,0.0013
Test04_OK_dchg,방전,OK,1339,0,0,0.0013
Test04_OK_dchg,방전,OK,1340,0,0,0.0013
Test04_OK_dchg,방전,OK,1341,0,0,0.0013
Test04_OK_dchg,방전,OK,1342,0,0,0.0013
Test04_OK_dchg,방전,OK,1343,0,0,0.0013
Test04_OK_dchg,방전,OK,1344,0,0,0.0013
Test04_OK_dchg,방전,OK,1345,0,0,0.0013
Test04_OK_dchg,방전,OK,1346,0,0,0.0013
Test04_OK_dchg,방전,OK,1347,0,0,0.0013
Test04_OK_dchg,방전,OK,1348,0,0,0.0013
Test04_OK_dchg,방전,OK,1349,0,0,0.0013
Test04_OK_dchg,방전,OK,1350,0,0,0.0013
Test04_OK_dchg,방전,OK,1351,0,0,0.0013
Test04_OK_dchg,방전,OK,1352,0,0,0.0013
Test04_OK_dchg,방전,OK,1353,0,0,0.0013
Test04_OK_dchg,방전,OK,1354,0,0,0.0013
Test04_OK_dchg,방전,OK,1355,0,0,0.0013
Test04_OK_dchg,방전,OK,1356,0,0,0.0013
Test04_OK_dchg,방전,OK,1357,0,0,0.0013
Test04_OK_dchg,방전,OK,1358,0,0,0.0013
Test04_OK_dchg,방전,OK,1359,0,0,0.0013
Test04_OK_dchg,방전,OK,1360,0,0,0.0013
Test04_OK_dchg,방전,OK,1361,0,0,0.0028
Test04_OK_dchg,방전,OK,1362,0,0,0.0013
Test04_OK_dchg,방전,OK,1363,0,0,0.0013
Test04_OK_dchg,방전,OK,1364,0,0,0.0013
Test04_OK_dchg,방전,OK,1365,0,0,0.0013
Test04_OK_dchg,방전,OK,1366,0,0,0.0013
Test04_OK_dchg,방전,OK,1367,0,0,0.0013
Test04_OK_dchg,방전,OK,1368,0,0,0.0013
Test04_OK_dchg,방전,OK,1369,0,0,0.0013
Test04_OK_dchg,방전,OK,1370,0,0,0.0013
Test04_OK_dchg,방전,OK,1371,0,0,0.0028
Test04_OK_dchg,방전,OK,1372,0,0,0.0013
Test04_OK_dchg,방전,OK,1373,0,0,0.0013
Test04_OK_dchg,방전,OK,1374,0,0,0.0013
Test04_OK_dchg,방전,OK,1375,0,0,0.0013
Test04_OK_dchg,방전,OK,1376,0,0,0.0028
Test04_OK_dchg,방전,OK,1377,0,0,0.0013
Test04_OK_dchg,방전,OK,1378,0,0,0.0013
Test04_OK_dchg,방전,OK,1379,0,0,0.0013
Test04_OK_dchg,방전,OK,1380,0,0,0.0013
Test04_OK_dchg,방전,OK,1381,0,0,0.0028
Test04_OK_dchg,방전,OK,1382,0,0,0.0013
Test04_OK_dchg,방전,OK,1383,0,0,0.0013
Test04_OK_dchg,방전,OK,1384,0,0,0.0013
Test04_OK_dchg,방전,OK,1385,0,0,0.0013
Test04_OK_dchg,방전,OK,1386,0,0,0.0013
Test04_OK_dchg,방전,OK,1387,0,0,0.0013
Test04_OK_dchg,방전,OK,1388,0,0,0.0013
Test04_OK_dchg,방전,OK,1389,0,0,0.0013
Test04_OK_dchg,방전,OK,1390,0,0,0.0013
Test04_OK_dchg,방전,OK,1391,0,0,0.0013
Test04_OK_dchg,방전,OK,1392,0,0,0.0013
Test04_OK_dchg,방전,OK,1393,0,0,0.0013
Test04_OK_dchg,방전,OK,1394,0,0,0.0013
Test04_OK_dchg,방전,OK,1395,0,0,0.0013
Test04_OK_dchg,방전,OK,1396,0,0,0.0013
Test04_OK_dchg,방전,OK,1397,0,0,0.0013
Test04_OK_dchg,방전,OK,1398,0,0,0.0013
Test04_OK_dchg,방전,OK,1399,0,0,0.0013
Test04_OK_dchg,방전,OK,1400,0,0,0.0013
Test04_OK_dchg,방전,OK,1401,0,0,0.0013
Test04_OK_dchg,방전,OK,1402,0,0,0.0013
Test04_OK_dchg,방전,OK,1403,0,0,0.0013
Test04_OK_dchg,방전,OK,1404,0,0,0.0013
Test04_OK_dchg,방전,OK,1405,0,0,0.0013
Test04_OK_dchg,방전,OK,1406,0,0,0.0013
Test04_OK_dchg,방전,OK,1407,0,0,0.0013
Test04_OK_dchg,방전,OK,1408,0,0,0.0013
Test04_OK_dchg,방전,OK,1409,0,0,0.0013
Test04_OK_dchg,방전,OK,1410,0,0,0.0013
Test04_OK_dchg,방전,OK,1411,0,0,0.0013
Test04_OK_dchg,방전,OK,1412,0,0,0.0013
Test04_OK_dchg,방전,OK,1413,0,0,0.0013
Test04_OK_dchg,방전,OK,1414,0,0,0.0013
Test04_OK_dchg,방전,OK,1415,0,0,0.0013
Test04_OK_dchg,방전,OK,1416,0,0,0.0013
Test04_OK_dchg,방전,OK,1417,0,0,0.0013
Test04_OK_dchg,방전,OK,1418,0,0,0.0013
Test04_OK_dchg,방전,OK,1419,0,0,0.0013
Test04_OK_dchg,방전,OK,1420,0,0,0.0013
Test04_OK_dchg,방전,OK,1421,0,0,0.0013
Test04_OK_dchg,방전,OK,1422,0,0,0.0013
Test04_OK_dchg,방전,OK,1423,0,0,0.0013
Test04_OK_dchg,방전,OK,1424,0,0,0.0013
Test04_OK_dchg,방전,OK,1425,0,0,0.0013
Test04_OK_dchg,방전,OK,1426,0,0,0.0014
Test04_OK_dchg,방전,OK,1427,0,0,0.0013
Test04_OK_dchg,방전,OK,1428,0,0,0.0013
Test04_OK_dchg,방전,OK,1429,0,0,0.0013
Test04_OK_dchg,방전,OK,1430,0,0,0.0013
Test04_OK_dchg,방전,OK,1431,0,0,0.0013
Test04_OK_dchg,방전,OK,1432,0,0,0.0013
Test04_OK_dchg,방전,OK,1433,0,0,0.0013
Test04_OK_dchg,방전,OK,1434,0,0,0.0013
Test04_OK_dchg,방전,OK,1435,0,0,0.0013
Test04_OK_dchg,방전,OK,1436,0,0,0.0013
Test04_OK_dchg,방전,OK,1437,0,0,0.0013
Test04_OK_dchg,방전,OK,1438,0,0,0.0013
Test04_OK_dchg,방전,OK,1439,0,0,0.0013
Test04_OK_dchg,방전,OK,1440,0,0,0.0013
Test04_OK_dchg,방전,OK,1441,0,0,0.0013
Test04_OK_dchg,방전,OK,1442,0,0,0.0013
Test04_OK_dchg,방전,OK,1443,0,0,0.0013
Test04_OK_dchg,방전,OK,1444,0,0,0.0013
Test04_OK_dchg,방전,OK,1445,0,0,0.0013
Test04_OK_dchg,방전,OK,1446,0,0,0.0013
Test04_OK_dchg,방전,OK,1447,0,0,0.0013
Test04_OK_dchg,방전,OK,1448,0,0,0.0013
Test04_OK_dchg,방전,OK,1449,0,0,0.0013
Test04_OK_dchg,방전,OK,1450,0,0,0.0013
Test04_OK_dchg,방전,OK,1451,0,0,0.0013
Test04_OK_dchg,방전,OK,1452,0,0,0.0013
Test04_OK_dchg,방전,OK,1453,0,0,0.0013
Test04_OK_dchg,방전,OK,1454,0,0,0.0013
Test04_OK_dchg,방전,OK,1455,0,0,0.0013
Test04_OK_dchg,방전,OK,1456,0,0,0.0013
Test04_OK_dchg,방전,OK,1457,0,0,0.0013
Test04_OK_dchg,방전,OK,1458,0,0,0.0013
Test04_OK_dchg,방전,OK,1459,0,0,0.0013
Test04_OK_dchg,방전,OK,1460,0,0,0.0013
Test04_OK_dchg,방전,OK,1461,0,0,0.0013
Test04_OK_dchg,방전,OK,1462,0,0,0.0013
Test04_OK_dchg,방전,OK,1463,0,0,0.0013
Test04_OK_dchg,방전,OK,1464,0,0,0.0013
Test04_OK_dchg,방전,OK,1465,0,0,0.0013
Test04_OK_dchg,방전,OK,1466,0,0,0.0028
Test04_OK_dchg,방전,OK,1467,0,0,0.0013
Test04_OK_dchg,방전,OK,1468,0,0,0.0013
Test04_OK_dchg,방전,OK,1469,0,0,0.0014
Test04_OK_dchg,방전,OK,1470,0,0,0.0013
Test04_OK_dchg,방전,OK,1471,0,0,0.0013
Test04_OK_dchg,방전,OK,1472,0,0,0.0013
Test04_OK_dchg,방전,OK,1473,0,0,0.0013
Test04_OK_dchg,방전,OK,1474,0,0,0.0013
Test04_OK_dchg,방전,OK,1475,0,0,0.0013
Test04_OK_dchg,방전,OK,1476,0,0,0.0014
Test04_OK_dchg,방전,OK,1477,0,0,0.0013
Test04_OK_dchg,방전,OK,1478,0,0,0.0013
Test04_OK_dchg,방전,OK,1479,0,0,0.0013
Test04_OK_dchg,방전,OK,1480,0,0,0.0013
Test04_OK_dchg,방전,OK,1481,0,0,0.0013
Test04_OK_dchg,방전,OK,1482,0,0,0.0013
Test04_OK_dchg,방전,OK,1483,0,0,0.0013
Test04_OK_dchg,방전,OK,1484,0,0,0.0014
Test04_OK_dchg,방전,OK,1485,0,0,0.0013
Test04_OK_dchg,방전,OK,1486,0,0,0.0013
Test04_OK_dchg,방전,OK,1487,0,0,0.0013
Test04_OK_dchg,방전,OK,1488,0,0,0.0013
Test04_OK_dchg,방전,OK,1489,0,0,0.0013
Test04_OK_dchg,방전,OK,1490,0,0,0.0013
Test04_OK_dchg,방전,OK,1491,0,0,0.0013
Test04_OK_dchg,방전,OK,1492,0,0,0.0014
Test04_OK_dchg,방전,OK,1493,0,0,0.0013
Test04_OK_dchg,방전,OK,1494,0,0,0.0013
Test04_OK_dchg,방전,OK,1495,0,0,0.0013
Test04_OK_dchg,방전,OK,1496,0,0,0.0013
Test04_OK_dchg,방전,OK,1497,0,0,0.0013
Test04_OK_dchg,방전,OK,1498,0,0,0.0028
Test04_OK_dchg,방전,OK,1499,0,0,0.0013
Test04_OK_dchg,방전,OK,1500,0,0,0.0013
Test04_OK_dchg,방전,OK,1501,0,0,0.0013
Test04_OK_dchg,방전,OK,1502,0,0,0.0013
Test04_OK_dchg,방전,OK,1503,0,0,0.0013
Test04_OK_dchg,방전,OK,1504,0,0,0.0013
Test06_NG_chg,충전,NG,0,1,0,0.2166
Test06_NG_chg,충전,NG,1,1,0,0.1966
Test06_NG_chg,충전,NG,2,1,0,0.1866
Test06_NG_chg,충전,NG,3,1,0,0.1867
Test06_NG_chg,충전,NG,4,1,0,0.2166
Test06_NG_chg,충전,NG,5,1,0,0.1866
Test06_NG_chg,충전,NG,6,1,0,0.2166
Test06_NG_chg,충전,NG,7,1,0,0.1882
Test06_NG_chg,충전,NG,8,1,0,0.1866
Test06_NG_chg,충전,NG,9,1,0,0.1954
Test06_NG_chg,충전,NG,10,1,0,0.2167
Test06_NG_chg,충전,NG,11,1,0,0.2354
Test06_NG_chg,충전,NG,12,1,0,0.2254
Test06_NG_chg,충전,NG,13,1,0,0.2166
Test06_NG_chg,충전,NG,14,1,0,0.1966
Test06_NG_chg,충전,NG,15,1,0,0.2154
Test06_NG_chg,충전,NG,16,1,0,0.2254
Test06_NG_chg,충전,NG,17,1,0,0.2354
Test06_NG_chg,충전,NG,18,1,0,0.1866
Test06_NG_chg,충전,NG,19,1,0,0.2166
Test06_NG_chg,충전,NG,20,1,0,0.1954
Test06_NG_chg,충전,NG,21,1,0,0.1866
Test06_NG_chg,충전,NG,22,1,0,0.2166
Test06_NG_chg,충전,NG,23,1,0,0.1954
Test06_NG_chg,충전,NG,24,1,0,0.1966
Test06_NG_chg,충전,NG,25,1,0,0.2166
Test06_NG_chg,충전,NG,26,1,0,0.1866
Test06_NG_chg,충전,NG,27,1,0,0.2254
Test06_NG_chg,충전,NG,28,1,0,0.1954
Test06_NG_chg,충전,NG,29,1,0,0.2354
Test06_NG_chg,충전,NG,30,1,0,0.1866
Test06_NG_chg,충전,NG,31,1,0,0.2254
Test06_NG_chg,충전,NG,32,1,0,0.1866
Test06_NG_chg,충전,NG,33,1,0,0.2166
Test06_NG_chg,충전,NG,34,1,0,0.2354
Test06_NG_chg,충전,NG,35,1,0,0.2254
Test06_NG_chg,충전,NG,36,1,0,0.2054
Test06_NG_chg,충전,NG,37,1,0,0.1967
Test06_NG_chg,충전,NG,38,1,0,0.2166
Test06_NG_chg,충전,NG,39,1,0,0.1866
Test06_NG_chg,충전,NG,40,1,0,0.2054
Test06_NG_chg,충전,NG,41,1,0,0.1866
Test06_NG_chg,충전,NG,42,1,0,0.1866
Test06_NG_chg,충전,NG,43,1,0,0.2167
Test06_NG_chg,충전,NG,44,1,0,0.2254
Test06_NG_chg,충전,NG,45,1,0,0.2254
Test06_NG_chg,충전,NG,46,1,0,0.1866
Test06_NG_chg,충전,NG,47,1,0,0.2166
Test06_NG_chg,충전,NG,48,1,0,0.2166
Test06_NG_chg,충전,NG,49,1,0,0.1866
Test06_NG_chg,충전,NG,50,1,0,0.1954
Test06_NG_chg,충전,NG,51,1,0,0.2167
Test06_NG_chg,충전,NG,52,1,0,0.2166
Test06_NG_chg,충전,NG,53,1,0,0.2166
Test06_NG_chg,충전,NG,54,1,0,0.1866
Test06_NG_chg,충전,NG,55,1,0,0.2166
Test06_NG_chg,충전,NG,56,1,0,0.2166
Test06_NG_chg,충전,NG,57,1,0,0.1966
Test06_NG_chg,충전,NG,58,1,0,0.2167
Test06_NG_chg,충전,NG,59,1,0,0.2354
Test06_NG_chg,충전,NG,60,1,0,0.2166
Test06_NG_chg,충전,NG,61,1,0,0.2166
Test06_NG_chg,충전,NG,62,1,0,0.2166
Test06_NG_chg,충전,NG,63,1,0,0.1866
Test06_NG_chg,충전,NG,64,1,0,0.2166
Test06_NG_chg,충전,NG,65,1,0,0.2166
Test06_NG_chg,충전,NG,66,1,0,0.2166
Test06_NG_chg,충전,NG,67,1,0,0.2054
Test06_NG_chg,충전,NG,68,1,0,0.1866
Test06_NG_chg,충전,NG,69,1,0,0.1866
Test06_NG_chg,충전,NG,70,1,0,0.2254
Test06_NG_chg,충전,NG,71,1,0,0.1866
Test06_NG_chg,충전,NG,72,1,0,0.1866
Test06_NG_chg,충전,NG,73,1,0,0.1966
Test06_NG_chg,충전,NG,74,1,0,0.2166
Test06_NG_chg,충전,NG,75,1,0,0.1866
Test06_NG_chg,충전,NG,76,1,0,0.2267
Test06_NG_chg,충전,NG,77,1,0,0.1866
Test06_NG_chg,충전,NG,78,1,0,0.1866
Test06_NG_chg,충전,NG,79,1,0,0.2166
Test06_NG_chg,충전,NG,80,1,0,0.2054
Test06_NG_chg,충전,NG,81,1,0,0.2054
Test06_NG_chg,충전,NG,82,1,0,0.2166
Test06_NG_chg,충전,NG,83,1,0,0.2054
Test06_NG_chg,충전,NG,84,1,0,0.2054
Test06_NG_chg,충전,NG,85,1,0,0.1866
Test06_NG_chg,충전,NG,86,1,0,0.1866
Test06_NG_chg,충전,NG,87,1,0,0.1866
Test06_NG_chg,충전,NG,88,1,0,0.1866
Test06_NG_chg,충전,NG,89,1,0,0.1866
Test06_NG_chg,충전,NG,90,1,0,0.2166
Test06_NG_chg,충전,NG,91,1,0,0.1866
